id,question_fr,sql,difficulty,generation_model,batch_index,variety_profile,variety_style,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000605,Combien de documents sont traités chaque année et combien d’entre eux ont abouti à une extraction réussie ?,"SELECT d.document_year, COUNT(*) AS total_docs, SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) AS docs_success FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.document_year;",easy,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents"", ""states""]","[""documents_per_year"", ""success_count""]",True,[],True,,False,1,2,3,50e6599ab7a77448c4faebd9d45c8151c6871615651fb52f1f3121c5717be53b
cand_000606,Quelle est la moyenne du nombre de pages pour les documents dont l’extraction a réussi ?,SELECT AVG(d.nb_pages) AS avg_pages_success FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS';,easy,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents"", ""states""]","[""pages_average"", ""success""]",True,[],True,,False,7,1,1,d9cded4f6eceac4672d407f396ecc80a6d128601600a5d64eccba498f960eaf4
cand_000607,"Combien de documents affichent au moins un avertissement, ventilés par année ?","SELECT d.document_year, COUNT(*) AS docs_with_warning FROM documents d WHERE TRIM(d.warning_message) <> '' GROUP BY d.document_year;",easy,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents""]","[""warnings_count"", ""per_year""]",True,[],True,,False,0,2,2,97b4f52dd596e27ad7dd84219b0cfa5a22630a83c9db8631b6e4be9555dca250
cand_000608,Combien de runs d’extraction sont exécutés chaque année ?,"SELECT strftime('%Y', er.start_time) AS year, COUNT(*) AS runs FROM extraction_runs er GROUP BY year;",easy,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""extraction_runs""]","[""runs_per_year""]",True,[],True,,False,0,1,2,9d7cb6e17886d6a20e2abd065901abc8edd7c6f3f810507edce52ea335a75bb2
cand_000609,Quel est le taux de réussite des runs d’extraction par année ?,"SELECT strftime('%Y', er.start_time) AS year, ROUND(100.0 * SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) / COUNT(*), 2) AS taux_success FROM extraction_runs er JOIN states s ON er.state_id = s.state_id GROUP BY year;",medium,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""extraction_runs"", ""states""]","[""run_success_rate"", ""per_year""]",True,[],True,,False,1,1,2,9d7cb6e17886d6a20e2abd065901abc8edd7c6f3f810507edce52ea335a75bb2
cand_000610,"Combien de documents présentent au moins une erreur d’extraction, par type de masque ?","SELECT d.mask, COUNT(DISTINCT d.document_id) AS docs_with_error FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.message_error IS NOT NULL AND TRIM(er.message_error) <> '' GROUP BY d.mask;",medium,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents"", ""extraction_results""]","[""documents_error"", ""mask""]",True,[],True,,False,12,3,2,85ee515dd96f8a62d4cec9380a91629562bafc93181b291c2a0a232e0acd75ea
cand_000611,"Quel est le nombre moyen de champs extraits par run réussi, ventilé par type de budget ?","WITH successful_runs AS ( SELECT er.run_id, d.budget_type FROM extraction_runs er JOIN states s ON er.state_id = s.state_id JOIN documents d ON er.document_id = d.document_id WHERE s.code = 'SUCCESS' ), result_counts AS ( SELECT er.run_id, COUNT(*) AS nb_results FROM extraction_results er GROUP BY er.run_id ) SELECT sr.budget_type, ROUND(AVG(rc.nb_results), 2) AS avg_results_per_successful_run FROM successful_runs sr JOIN result_counts rc ON sr.run_id = rc.run_id GROUP BY sr.budget_type;",medium,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""extraction_runs"", ""states"", ""documents"", ""extraction_results""]","[""results_per_run"", ""budget_type""]",True,[],True,,False,3,2,2,b60d7a25ffed5a5622907c24ed58be8501e72f6608e4b19efba0fd071efa0023
cand_000612,"Quel pourcentage de documents incomplets (extraction non réussie) comporte un avertissement, par année ?","SELECT d.document_year, ROUND(100.0 * SUM(CASE WHEN s.code <> 'SUCCESS' AND TRIM(d.warning_message) <> '' THEN 1 ELSE 0 END) / COUNT(*), 2) AS pct_incomplete_with_warning FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.document_year;",medium,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents"", ""states""]","[""incomplete_warning"", ""per_year""]",True,[],True,,False,1,2,2,a2b850f5a0de68dfb283bcf67842f66800a223c123798d870623108e5efc7b64
cand_000613,Quel est le taux de réussite des extractions PDF par année ?,"SELECT d.document_year, ROUND(100.0 * SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) / COUNT(*), 2) AS pct_success_pdf FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.format = 'pdf' GROUP BY d.document_year;",medium,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents"", ""states""]","[""pdf_success_rate"", ""per_year""]",True,[],True,,False,0,2,2,81770f5b18610886df1301d17ec215311fda8b836dd994d7348f7751771d024f
cand_000614,"Quelle est la moyenne du nombre de pages pour les documents dont le run d’extraction est partiel, par masque ?","SELECT d.mask, AVG(d.nb_pages) AS avg_pages_partial FROM documents d JOIN extraction_runs er ON d.document_id = er.document_id JOIN states s ON er.state_id = s.state_id WHERE s.code = 'PARTIAL' GROUP BY d.mask;",medium,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents"", ""extraction_runs"", ""states""]","[""pages_partial"", ""mask""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000615,Quel pourcentage de l’ensemble des documents comporte au moins une erreur d’extraction ?,"SELECT ROUND(100.0 * COUNT(DISTINCT d.document_id) / (SELECT COUNT(*) FROM documents), 2) AS pct_documents_with_error FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.message_error IS NOT NULL AND TRIM(er.message_error) <> '';",medium,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents"", ""extraction_results""]","[""documents_error_rate""]",True,[],True,,False,9,1,1,0309d6dc2976b20386b07e583ce8d47857e48d52bb2e99dca3f59dce16e3cdb7
cand_000616,"Comment évolue le taux mensuel de succès des runs d’extraction sur les 12 derniers mois, et quels mois sont les plus performants ?","WITH monthly AS ( SELECT strftime('%Y-%m', er.start_time) AS month, COUNT(*) AS total_runs, SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) AS success_runs FROM extraction_runs er JOIN states s ON er.state_id = s.state_id GROUP BY month ), rates AS ( SELECT month, ROUND(100.0 * success_runs / total_runs, 2) AS success_rate FROM monthly ) SELECT month, success_rate, RANK() OVER (ORDER BY success_rate DESC) AS rank_success FROM rates ORDER BY month DESC LIMIT 12;",hard,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""extraction_runs"", ""states""]","[""monthly_success_trend"", ""ranking""]",True,[],True,,False,1,1,3,0309d6dc2976b20386b07e583ce8d47857e48d52bb2e99dca3f59dce16e3cdb7
cand_000617,"Quel est le 90ᵉ percentile du nombre de champs extraits par document réussi, selon le type de budget ?","WITH doc_counts AS ( SELECT d.document_id, d.budget_type, COUNT(er.result_id) AS nb_results FROM documents d JOIN states s ON d.state_id = s.state_id JOIN extraction_results er ON er.document_id = d.document_id WHERE s.code = 'SUCCESS' GROUP BY d.document_id ), ranked AS ( SELECT budget_type, nb_results, ROW_NUMBER() OVER (PARTITION BY budget_type ORDER BY nb_results) AS rn, COUNT(*) OVER (PARTITION BY budget_type) AS cnt FROM doc_counts ) SELECT budget_type, nb_results AS perc90_results FROM ranked WHERE rn = CAST(0.9 * cnt AS INTEGER) + 1;",hard,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents"", ""states"", ""extraction_results""]","[""results_per_document_percentile"", ""budget_type""]",True,[],True,,False,10,2,2,296be2500ce0eb04c913f8af43a66511923648b6a8ea5f2c9c1bc1ed2d861335
cand_000618,"Quel est le délai moyen, en heures, entre la création du document et le démarrage du run d’extraction réussie, par année ?","SELECT d.document_year, ROUND(AVG((julianday(er.start_time) - julianday(d.created_at)) * 24), 2) AS avg_delay_hours FROM documents d JOIN extraction_runs er ON d.document_id = er.document_id JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY d.document_year;",hard,openai/gpt-oss-120b,27,workflow_performance,executive_dashboard,"[""documents"", ""extraction_runs"", ""states""]","[""delay_between_ingest_and_extraction"", ""per_year""]",True,[],True,,False,1,2,2,024a73ca9cccf41ec1345603c33c9235b332b1f7a7af5e63490f71fd2831b426
cand_000619,Combien de règles d'extraction sont associées à chaque jeu de règles ?,"SELECT r.ruleset_id, COUNT(fr.extraction_rule_id) AS field_rule_count FROM rulesets r LEFT JOIN field_rules fr ON fr.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id ORDER BY field_rule_count DESC;",easy,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules""]","[""ruleset_coverage"", ""field_rules""]",True,[],True,,False,6,51,2,2c43114d5afa9e6e98bab34cc6920535f1225d54688e49650a3769beab3c043d
cand_000620,Quel est le nombre de règles de validation disponible pour chaque jeu de règles ?,"SELECT r.ruleset_id, COUNT(vr.validation_rule_id) AS validation_rule_count FROM rulesets r LEFT JOIN validation_rules vr ON vr.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id ORDER BY validation_rule_count DESC;",easy,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""validation_rules""]","[""ruleset_coverage"", ""validation_rules""]",True,[],True,,False,5,51,2,43a71a73de04f4319c5c040ef3c81991aff3a4811375bb3bb4be2845e12fc388
cand_000621,Combien de masques différents sont couverts par chaque jeu de règles (extraction + validation) ?,"SELECT r.ruleset_id, COUNT(DISTINCT mask) AS distinct_mask_count FROM (SELECT ruleset_id, mask FROM field_rules UNION SELECT ruleset_id, mask FROM validation_rules) rm JOIN rulesets r ON r.ruleset_id = rm.ruleset_id GROUP BY r.ruleset_id ORDER BY distinct_mask_count DESC;",easy,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules"", ""validation_rules""]","[""mask_analysis"", ""ruleset_coverage""]",True,[],True,,False,10,45,2,bd4987a8b23f9a38732a9f38ea6279ece4f1f87d4072a1ff8411d92e4ffce227
cand_000622,Quel est le nombre total de règles (extraction et validation) appliquées à chaque type de masque ?,"SELECT mask, COUNT(*) AS total_rules FROM (SELECT mask FROM field_rules UNION ALL SELECT mask FROM validation_rules) all_rules GROUP BY mask ORDER BY total_rules DESC;",easy,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""field_rules"", ""validation_rules""]","[""mask_analysis"", ""rule_counts""]",True,[],True,,False,12,4,2,82f8bd3546d19ec19f3b790ee3aa70a146abaca7cea7a412b5bd1d43d0a472b4
cand_000623,Quels sont les cinq jeux de règles contenant le plus grand nombre de règles d'extraction ?,"SELECT r.ruleset_id, COUNT(fr.extraction_rule_id) AS field_rule_count FROM rulesets r JOIN field_rules fr ON fr.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id ORDER BY field_rule_count DESC LIMIT 5;",easy,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules""]","[""top_rulesets"", ""field_rules""]",True,[],True,,False,5,5,2,07e00a30b0653769fa3430fc4f98ae634b0df9c422a9bb376f33c2d2ddbec8d6
cand_000624,Quel pourcentage de jeux de règles comporte au moins une règle de validation de type « ALERTE » ?,"SELECT ROUND(100.0 * SUM(CASE WHEN has_alerte = 1 THEN 1 ELSE 0 END) / COUNT(*), 2) AS pct_rulesets_with_alerte FROM (SELECT r.ruleset_id, MAX(CASE WHEN vr.level_of_problem = 'ALERTE' THEN 1 ELSE 0 END) AS has_alerte FROM rulesets r LEFT JOIN validation_rules vr ON vr.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id) sub;",easy,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""validation_rules""]","[""validation_coverage"", ""alert_rules""]",True,[],True,,False,6,1,1,244137455674ec607e761ed280d70ca7dff03f8de2ef0d517d71c4e24e9af480
cand_000625,"Pour chaque masque, quelle est la moyenne de règles d'extraction par jeu de règles ?","SELECT mask, ROUND(AVG(field_rule_count), 2) AS avg_field_rules_per_ruleset FROM (SELECT fr.mask, fr.ruleset_id, COUNT(fr.extraction_rule_id) AS field_rule_count FROM field_rules fr GROUP BY fr.ruleset_id, fr.mask) sub GROUP BY mask ORDER BY avg_field_rules_per_ruleset DESC;",medium,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""field_rules""]","[""mask_analysis"", ""field_rules""]",True,[],True,,False,8,3,2,fc826f33fbd9990cb4fb256604ab12c98f9ef634b5c23a917df2491fd782a3b1
cand_000626,"Quels masques présentent un ratio > 0,5 entre les règles de validation et les règles d'extraction ?","SELECT mask, validation_cnt, field_cnt, ROUND(1.0 * validation_cnt / field_cnt, 2) AS ratio FROM (SELECT mask, SUM(CASE WHEN source = 'validation' THEN cnt END) AS validation_cnt, SUM(CASE WHEN source = 'field' THEN cnt END) AS field_cnt FROM (SELECT mask, COUNT(*) AS cnt, 'field' AS source FROM field_rules GROUP BY mask UNION ALL SELECT mask, COUNT(*) AS cnt, 'validation' AS source FROM validation_rules GROUP BY mask) GROUP BY mask) sub WHERE field_cnt > 0 AND (1.0 * validation_cnt / field_cnt) > 0.5 ORDER BY ratio DESC;",medium,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""field_rules"", ""validation_rules""]","[""mask_analysis"", ""rule_ratio""]",True,[],True,,False,9,1,4,244137455674ec607e761ed280d70ca7dff03f8de2ef0d517d71c4e24e9af480
cand_000627,Quel est le niveau de densité de contrôle (validation / extraction) pour chaque jeu de règles ?,"SELECT r.ruleset_id, field_cnt, validation_cnt, ROUND(1.0 * validation_cnt / NULLIF(field_cnt,0), 2) AS control_density FROM (SELECT ruleset_id, COUNT(*) AS field_cnt FROM field_rules GROUP BY ruleset_id) fr JOIN (SELECT ruleset_id, COUNT(*) AS validation_cnt FROM validation_rules GROUP BY ruleset_id) vr ON vr.ruleset_id = fr.ruleset_id JOIN rulesets r ON r.ruleset_id = fr.ruleset_id ORDER BY control_density DESC;",medium,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules"", ""validation_rules""]","[""control_density"", ""ruleset_analysis""]",True,[],True,,False,1,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000628,"Combien de champs SAFIR distincts sont ciblés par chaque jeu de règles, en combinant les règles d'extraction et les listes de champs des règles de validation ?","SELECT r.ruleset_id, COUNT(DISTINCT fr.safir_field_id) AS distinct_field_ids, COUNT(DISTINCT vr.safir_field_id_list) AS distinct_validation_lists, (COUNT(DISTINCT fr.safir_field_id) + COUNT(DISTINCT vr.safir_field_id_list)) AS total_distinct_targets FROM rulesets r LEFT JOIN field_rules fr ON fr.ruleset_id = r.ruleset_id LEFT JOIN validation_rules vr ON vr.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id ORDER BY total_distinct_targets DESC;",medium,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules"", ""validation_rules""]","[""field_coverage"", ""ruleset_analysis""]",True,[],True,,False,16,51,4,b37a41142bf57281961df45ef21d574c61715d736d63226a5179169ca1f33f9b
cand_000629,"Pour chaque type de masque, combien de règles d'extraction sont disponibles et quelle est la moyenne de résultats extraits par document correspondant ?","SELECT d.mask, COUNT(DISTINCT fr.extraction_rule_id) AS field_rule_count, ROUND(AVG(res_per_doc.result_count), 2) AS avg_results_per_doc FROM documents d LEFT JOIN field_rules fr ON fr.mask = d.mask LEFT JOIN (SELECT er.document_id, COUNT(*) AS result_count FROM extraction_results er JOIN documents doc ON doc.document_id = er.document_id JOIN field_rules fr2 ON fr2.safir_field_id = er.safir_field_id AND fr2.mask = doc.mask GROUP BY er.document_id) res_per_doc ON res_per_doc.document_id = d.document_id GROUP BY d.mask ORDER BY field_rule_count DESC;",medium,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""documents"", ""field_rules"", ""extraction_results""]","[""mask_analysis"", ""extraction_performance""]",True,[],True,,False,555,3,3,0b4ea4ba6caf6e96ea6ed64a36b3f93c1ea8ef195b9bef2c5cd95e0fb4a387c3
cand_000630,"Quel est le nombre moyen de résultats extraits par règle d'extraction, agrégé par jeu de règles ?","SELECT r.ruleset_id, ROUND(AVG(fr_res.result_count), 2) AS avg_results_per_field_rule FROM rulesets r JOIN field_rules fr ON fr.ruleset_id = r.ruleset_id LEFT JOIN (SELECT fr2.extraction_rule_id, COUNT(er.result_id) AS result_count FROM field_rules fr2 JOIN extraction_results er ON er.safir_field_id = fr2.safir_field_id JOIN documents d ON d.document_id = er.document_id AND d.mask = fr2.mask GROUP BY fr2.extraction_rule_id) fr_res ON fr_res.extraction_rule_id = fr.extraction_rule_id GROUP BY r.ruleset_id ORDER BY avg_results_per_field_rule DESC;",medium,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules"", ""extraction_results"", ""documents""]","[""field_rules"", ""result_coverage""]",True,[],True,,False,475,23,2,d4841ff2a242628cf18da23ea5c07b27127dbb5eb2e57f021d19e26e8ce053cd
cand_000631,Quels jeux de règles contiennent au moins une règle de validation dont la liste de champs SAFIR comporte plus de trois éléments ?,"SELECT DISTINCT vr.ruleset_id FROM validation_rules vr WHERE vr.safir_field_id_list LIKE '%,%,%';",medium,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""validation_rules""]","[""validation_rules"", ""field_list""]",True,[],True,,False,5,19,1,f328926cf8ae44bbc49d92451aec989676ab8c4a04481c6a98c00fc040275c13
cand_000632,"Pour chaque masque, quel est le nombre de règles d'extraction, le nombre de règles de validation et le ratio validation / extraction ?","SELECT mask, field_cnt, validation_cnt, ROUND(1.0 * validation_cnt / NULLIF(field_cnt,0), 2) AS validation_to_field_ratio FROM (SELECT mask, SUM(CASE WHEN source = 'field' THEN cnt END) AS field_cnt, SUM(CASE WHEN source = 'validation' THEN cnt END) AS validation_cnt FROM (SELECT mask, COUNT(*) AS cnt, 'field' AS source FROM field_rules GROUP BY mask UNION ALL SELECT mask, COUNT(*) AS cnt, 'validation' AS source FROM validation_rules GROUP BY mask) GROUP BY mask) ORDER BY validation_to_field_ratio DESC;",medium,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""field_rules"", ""validation_rules""]","[""mask_analysis"", ""rule_ratio""]",True,[],True,,False,10,4,4,95d3ca572c6a356762cf4b64ab9d2717e2f024d41405f74ea030391ae48cd70f
cand_000633,Quel pourcentage de règles de validation d'un jeu de règles est de type « ECHEC » ?,"SELECT r.ruleset_id, total_vr, echec_cnt, ROUND(100.0 * echec_cnt / NULLIF(total_vr,0), 2) AS pct_echec FROM (SELECT ruleset_id, COUNT(*) AS total_vr, SUM(CASE WHEN level_of_problem = 'ECHEC' THEN 1 ELSE 0 END) AS echec_cnt FROM validation_rules GROUP BY ruleset_id) sub JOIN rulesets r ON r.ruleset_id = sub.ruleset_id ORDER BY pct_echec DESC;",medium,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""validation_rules""]","[""validation_rules"", ""error_rate""]",True,[],True,,False,5,22,4,1e182c58f665c4fd314ed3de953424ae3e6b291446322c2370a1b32c5cad8f96
cand_000634,"Quel est le taux de couverture des champs SAFIR par les règles d'extraction, exprimé en pourcentage du nombre total de champs présents dans les résultats d'extraction pour les masques correspondants ?","WITH rule_masks AS (SELECT ruleset_id, mask FROM field_rules GROUP BY ruleset_id, mask), field_coverage AS (SELECT fr.ruleset_id, COUNT(DISTINCT fr.safir_field_id) AS covered_fields FROM field_rules fr GROUP BY fr.ruleset_id), total_fields AS (SELECT rm.ruleset_id, COUNT(DISTINCT er.safir_field_id) AS total_fields FROM rule_masks rm JOIN documents d ON d.mask = rm.mask JOIN extraction_results er ON er.document_id = d.document_id GROUP BY rm.ruleset_id) SELECT r.ruleset_id, covered_fields, total_fields, ROUND(100.0 * covered_fields / NULLIF(total_fields,0), 2) AS coverage_percentage FROM field_coverage fc JOIN total_fields tf ON tf.ruleset_id = fc.ruleset_id JOIN rulesets r ON r.ruleset_id = fc.ruleset_id ORDER BY coverage_percentage DESC;",hard,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules"", ""documents"", ""extraction_results""]","[""coverage_score"", ""field_rules"", ""extraction_results""]",True,[],True,,False,316,23,4,df93228517501a19838865b01b2ceabe43779026a8d384fd7d38d612def88cbd
cand_000635,Quels jeux de règles ont une moyenne de résultats extraits par règle d'extraction inférieure à 80 % de la moyenne globale ?,"WITH per_rule AS (SELECT fr.extraction_rule_id, COUNT(er.result_id) AS result_cnt FROM field_rules fr LEFT JOIN extraction_results er ON er.safir_field_id = fr.safir_field_id LEFT JOIN documents d ON d.document_id = er.document_id AND d.mask = fr.mask GROUP BY fr.extraction_rule_id), overall_avg AS (SELECT AVG(result_cnt * 1.0) AS overall_avg_cnt FROM per_rule), ruleset_avg AS (SELECT fr.ruleset_id, AVG(pr.result_cnt * 1.0) AS avg_cnt FROM field_rules fr JOIN per_rule pr ON pr.extraction_rule_id = fr.extraction_rule_id GROUP BY fr.ruleset_id) SELECT ra.ruleset_id, ra.avg_cnt, oa.overall_avg_cnt, ROUND(100.0 * ra.avg_cnt / NULLIF(oa.overall_avg_cnt,0), 2) AS pct_of_overall FROM ruleset_avg ra, overall_avg oa WHERE ra.avg_cnt < 0.8 * oa.overall_avg_cnt ORDER BY pct_of_overall ASC;",hard,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""field_rules"", ""extraction_results"", ""documents"", ""rulesets""]","[""under_coverage"", ""field_rules"", ""extraction_results""]",True,[],True,,False,507,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000636,Quels sont les cinq jeux de règles où la proportion de règles de validation avec une liste de champs non vide est la plus élevée ?,"SELECT vr.ruleset_id, total_vr, non_empty_cnt, ROUND(100.0 * non_empty_cnt / NULLIF(total_vr,0), 2) AS pct_non_empty FROM (SELECT ruleset_id, COUNT(*) AS total_vr, SUM(CASE WHEN safir_field_id_list IS NOT NULL AND TRIM(safir_field_id_list) <> '' THEN 1 ELSE 0 END) AS non_empty_cnt FROM validation_rules GROUP BY ruleset_id) vr ORDER BY pct_non_empty DESC LIMIT 5;",hard,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""validation_rules""]","[""validation_rules"", ""non_empty_lists""]",True,[],True,,False,5,5,4,db58787b1047016643cabe1f75deba1a5d26f6f6c150eb2338dc9347155335d1
cand_000637,Quel est le nombre de doublons de champs SAFIR au sein d'un même jeu de règles (règles d'extraction répétées) ?,"SELECT fr.ruleset_id, SUM(dup_cnt) AS duplicate_field_rules FROM (SELECT ruleset_id, safir_field_id, COUNT(*) - 1 AS dup_cnt FROM field_rules GROUP BY ruleset_id, safir_field_id HAVING COUNT(*) > 1) fr GROUP BY fr.ruleset_id ORDER BY duplicate_field_rules DESC;",hard,openai/gpt-oss-120b,28,rules_and_controls,portfolio_review,"[""field_rules""]","[""field_rules"", ""redundancy""]",True,[],True,,False,11,23,2,d6d4f21f730f471bc4cc706ccb2e6b0b83accd60518937c5eb4b5655cfd82ba6
cand_000638,Quel est le nombre total de champs SAFIR distincts extraits par année et par type de budget ?,"SELECT d.document_year,
       d.budget_type,
       COUNT(DISTINCT er.safir_field_id) AS nb_champs_distinct
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
GROUP BY d.document_year, d.budget_type
ORDER BY d.document_year, d.budget_type;",easy,openai/gpt-oss-120b,29,field_coverage,executive_dashboard,"[""documents"", ""extraction_results""]","[""coverage"", ""field_count"", ""year"", ""budget_type""]",True,[],True,,False,14,4,3,ef532c3224b8641cf8c7887293a3479c3167e92878be6b97bac0891f5f984ce6
cand_000639,Quel pourcentage de documents possède au moins un champ SAFIR extrait chaque année ?,"WITH docs_per_year AS (
  SELECT document_year, COUNT(*) AS total_docs
  FROM documents
  GROUP BY document_year
),
docs_with_result AS (
  SELECT d.document_year, COUNT(DISTINCT d.document_id) AS docs_with_result
  FROM documents d
  JOIN extraction_results er ON er.document_id = d.document_id
  GROUP BY d.document_year
)
SELECT p.document_year,
       ROUND(100.0 * dwr.docs_with_result / p.total_docs, 2) AS pct_docs_with_extraction
FROM docs_per_year p
JOIN docs_with_result dwr ON dwr.document_year = p.document_year
ORDER BY p.document_year;",easy,openai/gpt-oss-120b,29,field_coverage,executive_dashboard,"[""documents"", ""extraction_results""]","[""coverage"", ""documents"", ""year"", ""percentage""]",True,[],True,,False,8,2,2,3713747ab9e4b87ae94bd8b3151d75ee4558e98e71449e9df39cab1467b9e4dd
cand_000640,Combien de champs SAFIR distincts sont présents dans les résultats d'extraction pour le budget principal (BP) en 2024 ?,"SELECT COUNT(DISTINCT er.safir_field_id) AS nb_champs_distinct
FROM extraction_results er
JOIN documents d ON d.document_id = er.document_id
WHERE d.document_year = '2024' AND d.budget_type = 'BP';",easy,openai/gpt-oss-120b,29,field_coverage,executive_dashboard,"[""extraction_results"", ""documents""]","[""distinct_fields"", ""budget_type"", ""year""]",True,[],True,,False,9,1,1,244137455674ec607e761ed280d70ca7dff03f8de2ef0d517d71c4e24e9af480
cand_000641,Combien de documents ont affiché au moins un message d'erreur d'extraction en 2023 ?,"SELECT COUNT(DISTINCT d.document_id) AS nb_docs_avec_erreur
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2023'
  AND er.message_error IS NOT NULL
  AND TRIM(er.message_error) <> '';",easy,openai/gpt-oss-120b,29,field_coverage,executive_dashboard,"[""documents"", ""extraction_results""]","[""error"", ""documents"", ""year""]",True,[],True,,False,8,1,1,244137455674ec607e761ed280d70ca7dff03f8de2ef0d517d71c4e24e9af480
cand_000642,"Comment se répartit le nombre de champs SAFIR extraits par document pour le budget annexaire (BA) en 2024 ? (tranches 0‑10, 11‑20, 21‑30, 31‑40, 41+)","SELECT CASE
         WHEN cnt <= 10 THEN '0-10'
         WHEN cnt <= 20 THEN '11-20'
         WHEN cnt <= 30 THEN '21-30'
         WHEN cnt <= 40 THEN '31-40'
         ELSE '41+'
       END AS bucket,
       COUNT(*) AS nb_documents
FROM (
  SELECT d.document_id, COUNT(er.safir_field_id) AS cnt
  FROM documents d
  JOIN extraction_results er ON er.document_id = d.document_id
  WHERE d.document_year = '2024' AND d.budget_type = 'BA'
  GROUP BY d.document_id
) sub
GROUP BY bucket
ORDER BY bucket;",medium,openai/gpt-oss-120b,29,field_coverage,executive_dashboard,"[""documents"", ""extraction_results""]","[""distribution"", ""fields_per_document"", ""budget_type"", ""year""]",True,[],True,,False,1,1,2,244137455674ec607e761ed280d70ca7dff03f8de2ef0d517d71c4e24e9af480
