question,response
"Quel est le nombre total de documents avec des erreurs liées à des tableaux non détectés en 2024, regroupé par masque et type de budget ?","### Step-by-Step Solution:
1. Filter 2024 documents with error messages containing 'tableaux non détectés' to identify relevant errors.
2. Group results by document mask and budget type to analyze error patterns.
3. Count documents per group to show error distribution across document types.
Here is the resulting SQL query:

SELECT mask, budget_type, COUNT(*) AS error_count FROM documents WHERE error_message LIKE '%tableaux non détectés%' AND document_year = '2024' GROUP BY mask, budget_type"
"Quel est le nombre de documents en statut 'PARTIAL' par rapport au total des documents en 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Join documents with states table to filter documents in 'PARTIAL' state using state code.
2. Calculate total 2024 documents using subquery for accurate percentage calculation.
3. Group results by budget type to show partial status ratios.
4. Use COUNT(*) * 100.0 to compute percentages of partial documents.
Here is the resulting SQL query:

SELECT d.budget_type, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024') AS partial_ratio FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'PARTIAL' AND d.document_year = '2024' GROUP BY d.budget_type"
"Quels sont les documents avec des erreurs liées à des tableaux non détectés en 2024, regroupés par commune et type de budget ?","### Step-by-Step Solution:
1. Filter documents from the year 2024 using the document_year column.
2. Identify documents with errors or warnings containing the phrase 'tableaux non détectés' using LIKE operator on error_message and warning_message.
3. Group the results by city_name and budget_type to aggregate counts per commune and budget type.
Here is the resulting SQL query:

SELECT d.city_name, d.budget_type, COUNT(*) AS error_count FROM documents d WHERE d.document_year = '2024' AND (d.error_message LIKE '%tableaux non détectés%' OR d.warning_message LIKE '%tableaux non détectés%') GROUP BY d.city_name, d.budget_type"
"Quels sont les documents avec des erreurs d'extraction liées à des tableaux non détectés en 2024, regroupés par masque et type de budget ?","### Step-by-Step Solution:
1. Filter documents from the year 2024 using the document_year column.
2. Identify documents with errors or warnings containing the phrase 'tableaux non détectés' using LIKE operator on error_message and warning_message.
3. Group the results by mask and budget_type to aggregate counts per document type and budget category.
Here is the resulting SQL query:

SELECT d.mask, d.budget_type, COUNT(*) AS error_count FROM documents d WHERE d.document_year = '2024' AND (d.error_message LIKE '%tableaux non détectés%' OR d.warning_message LIKE '%tableaux non détectés%') GROUP BY d.mask, d.budget_type"
"Quel est le nombre total de documents traités chaque année, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Select document_year and budget_type columns from the documents table.
2. Use COUNT(*) to calculate the total number of documents per year and budget type.
3. Group the results by document_year and budget_type to aggregate counts.
4. Sort the results by document_year for chronological order.
Here is the resulting SQL query:

SELECT document_year, budget_type, COUNT(*) AS total_documents FROM documents GROUP BY document_year, budget_type ORDER BY document_year"
"Quelle est l'évolution du nombre moyen de pages par document entre 2023 et 2024, selon le type de budget ?","### Step-by-Step Solution:
1. Filter documents from the years 2023 and 2024 using the document_year column.
2. Use AVG(nb_pages) to calculate the average number of pages per document.
3. Group the results by document_year and budget_type to compute averages separately for each year and budget category.
4. Sort the results by document_year to show trends over time.
Here is the resulting SQL query:

SELECT document_year, budget_type, AVG(nb_pages) AS avg_pages FROM documents WHERE document_year IN ('2023', '2024') GROUP BY document_year, budget_type ORDER BY document_year"
"Quel est le taux de documents en statut 'SUCCESS' par année, comparé à celui des documents en statut 'PARTIAL' ?","### Step-by-Step Solution:
1. Join documents table with states table on state_id to get document statuses.
2. Filter for 'SUCCESS' and 'PARTIAL' states using s.code IN clause.
3. Calculate percentage of each state per year using COUNT(*) * 100.0 divided by total documents for that year.
4. Group results by document_year and s.code to compute percentages.
5. Sort results by document_year for chronological comparison.
Here is the resulting SQL query:

SELECT d.document_year, s.code, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = d.document_year) AS percentage FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code IN ('SUCCESS', 'PARTIAL') GROUP BY d.document_year, s.code ORDER BY d.document_year"
"Quelle est la répartition des types de masque (M57_CA, M57_CFU) dans les documents en 2024, regroupé par statut d'extraction ?","### Step-by-Step Solution:
1. Join the documents table with the states table to get the status code for each document.
2. Filter documents to only include those from the year 2024.
3. Group the results by both mask type and state code to count how many documents fall into each combination.
4. Order the results by mask type and state code for clarity.
Here is the resulting SQL query:

SELECT d.mask, s.code, COUNT(*) AS document_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.mask, s.code ORDER BY d.mask, s.code"
"Quelle est la tendance annuelle du nombre de documents avec des avertissements, selon le type de budget ?","### Step-by-Step Solution:
1. Filter the documents table to include only those with a non-null warning_message, indicating warnings.
2. Group the results by document_year and budget_type to count how many documents had warnings each year and budget type.
3. Order the results by document_year to show the annual trend.
Here is the resulting SQL query:

SELECT d.document_year, d.budget_type, COUNT(*) AS warning_count FROM documents d WHERE d.warning_message IS NOT NULL GROUP BY d.document_year, d.budget_type ORDER BY d.document_year"
"Quel est le montant total des dépenses (code D001) extraites en 2024, comparé à celui de 2023 ?","### Step-by-Step Solution:
1. Join the documents table with the extraction_results table to access the extracted values.
2. Filter for the specific safir_field_id 'D001' which represents expenses and for the years 2023 and 2024.
3. Convert the value field to a real number and sum it per year to get the total expenses for each year.
4. Group the results by document_year to compare the totals between the two years.
Here is the resulting SQL query:

SELECT d.document_year, SUM(CAST(e.value AS REAL)) AS total_depenses FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND d.document_year IN ('2023', '2024') GROUP BY d.document_year ORDER BY d.document_year"
"Quelle est la part des documents en statut 'REJECTED' par commune en 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Filter the documents table to include only those from 2024 with a state of 'REJECTED'.
2. Calculate the rejection rate for each commune by dividing the count of rejected documents by the total number of documents for that commune in 2024.
3. Group the results by city_name and budget_type to get the rate per commune and budget type.
4. Order the results by city_name for clarity.
Here is the resulting SQL query:

SELECT d.city_name, d.budget_type, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND city_name = d.city_name) AS rejection_rate FROM documents d WHERE d.state_id = (SELECT state_id FROM states WHERE code = 'REJECTED') AND d.document_year = '2024' GROUP BY d.city_name, d.budget_type ORDER BY d.city_name"
Quelle est l'évolution du nombre moyen de documents par commune entre 2023 et 2024 ?,"### Step-by-Step Solution:
1. Filter the documents table to include only those from 2023 and 2024.
2. Group by city_name and count the number of documents per city per year.
3. Calculate the average number of documents per year for each city.
4. Order the results by city_name to show the evolution.
Here is the resulting SQL query:

SELECT city_name, AVG(document_count) AS avg_docs_per_year FROM (SELECT city_name, COUNT(*) AS document_count FROM documents WHERE document_year IN ('2023', '2024') GROUP BY city_name) GROUP BY city_name ORDER BY city_name"
"Quel est le nombre de documents avec des erreurs d'extraction liées à des tableaux non détectés en 2024, regroupé par type de masque ?","### Step-by-Step Solution:
1. Filter documents from 2024 using the `document_year` column.
2. Identify documents with the specific error message about undetected tables using `LIKE` on `error_message`.
3. Group the results by `mask` to count occurrences per document type.
4. Order the final output by `mask` for clarity.
Here is the resulting SQL query:

SELECT mask, COUNT(*) AS error_count FROM documents WHERE error_message LIKE '%tableaux non détectés%' AND document_year = '2024' GROUP BY mask ORDER BY mask"
"Quelle est la variation annuelle du nombre de documents avec des avertissements liés à des sections non détectées, selon le type de budget ?","### Step-by-Step Solution:
1. Filter documents with the warning message about undetected sections using `LIKE` on `warning_message`.
2. Group the results by `document_year` and `budget_type` to calculate annual variations by budget type.
3. Count the number of documents in each group.
4. Order the output by `document_year` to show trends over time.
Here is the resulting SQL query:

SELECT document_year, budget_type, COUNT(*) AS warning_count FROM documents WHERE warning_message LIKE '%sections non détectées%' GROUP BY document_year, budget_type ORDER BY document_year"
"Quel est le montant total des recettes (code D003) extraites en 2024, comparé à celui de 2023, regroupé par commune ?","### Step-by-Step Solution:
1. Join `documents` and `extraction_results` on `document_id` to access financial field values.
2. Filter for the `D003` field (revenues) and years 2023 and 2024.
3. Convert the `value` to a numeric type using `CAST` and sum it per commune.
4. Group results by `city_name` to compare totals across municipalities.
5. Order the output alphabetically by commune name.
Here is the resulting SQL query:

SELECT d.city_name, SUM(CAST(e.value AS REAL)) AS total_recettes FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D003' AND d.document_year IN ('2023', '2024') GROUP BY d.city_name ORDER BY d.city_name"
"Quelle est la part des documents en statut 'SUCCESS' par année, regroupé par type de masque ?","### Step-by-Step Solution:
1. Join `documents` with `states` to filter only 'SUCCESS' status using `code = 'SUCCESS'`.
2. Calculate the success rate by dividing the count of SUCCESS documents by the total documents per year using a subquery.
3. Group results by `document_year` and `mask` to compute the percentage per document type.
4. Order the output by year to show trends over time.
Here is the resulting SQL query:

SELECT d.document_year, d.mask, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = d.document_year) AS success_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY d.document_year, d.mask ORDER BY d.document_year"
"Quel est le nombre total de documents avec des erreurs liées à des tableaux non détectés entre 2023 et 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2023 and 2024 using `IN` on `document_year`.
2. Identify documents with the specific error message about undetected tables using `LIKE` on `error_message`.
3. Group the results by `budget_type` to count occurrences per budget type.
4. Order the final output by `budget_type` for clarity.
Here is the resulting SQL query:

SELECT budget_type, COUNT(*) AS error_count FROM documents WHERE error_message LIKE '%tableaux non détectés%' AND document_year IN ('2023', '2024') GROUP BY budget_type ORDER BY budget_type"
"Quel est le montant total des dépenses (code D001) extraites pour chaque commune en 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Join the documents and extraction_results tables on document_id to link financial data with document metadata.
2. Filter for the specific expense field (D001) and the year 2024.
3. Group results by city name and budget type (BP/BA) to aggregate totals per commune and budget type.
4. Sum the numeric values of the expense field after converting them to real numbers.
5. Order the final output alphabetically by city name.
Here is the resulting SQL query:

SELECT d.city_name, d.budget_type, SUM(CAST(e.value AS REAL)) AS total_depenses FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.city_name, d.budget_type ORDER BY d.city_name"
"Quelle est la répartition des documents en statut 'PARTIAL' par commune en 2024, regroupé par type de masque ?","### Step-by-Step Solution:
1. Join documents with states table to access document status information.
2. Filter for documents with 'PARTIAL' status and year 2024.
3. Group results by city name and document mask type to count partial documents.
4. Count the number of documents per group.
5. Order the output alphabetically by city name.
Here is the resulting SQL query:

SELECT d.city_name, d.mask, COUNT(*) AS partial_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'PARTIAL' AND d.document_year = '2024' GROUP BY d.city_name, d.mask ORDER BY d.city_name"
"Quel est le nombre total de documents en erreur par commune en 2024, excluant les budgets de type BA ?","### Step-by-Step Solution:
1. Identify the state_id for 'ERROR' status from the states table.
2. Filter documents with this error state, year 2024, and exclude BA budget type.
3. Group results by city name to count error documents.
4. Count the number of documents per city.
5. Order the output alphabetically by city name.
Here is the resulting SQL query:

SELECT city_name, COUNT(*) AS error_count FROM documents WHERE state_id = (SELECT state_id FROM states WHERE code = 'ERROR') AND document_year = '2024' AND budget_type != 'BA' GROUP BY city_name ORDER BY city_name"
Quelle est la tendance annuelle du montant total des dépenses (code D001) extraites pour les budgets principaux (BP) ?,"### Step-by-Step Solution:
1. Join extraction_results with documents to access year information.
2. Filter for the expense field (D001) and budget type 'BP'.
3. Group results by document year to calculate annual totals.
4. Sum the numeric values of the expense field after converting them to real numbers.
5. Order the output chronologically by year.
Here is the resulting SQL query:

SELECT documents.document_year, SUM(CAST(extraction_results.value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE extraction_results.safir_field_id = 'D001' AND documents.budget_type = 'BP' GROUP BY documents.document_year ORDER BY documents.document_year"
"Quel est le montant total des recettes (code D003) extraites en 2024, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Join extraction_results with documents to access budget type information.
2. Filter for the revenue field (D003) and year 2024.
3. Group results by budget type (BP/BA) to aggregate totals.
4. Sum the numeric values of the revenue field after converting them to real numbers.
5. Order the output by budget type.
Here is the resulting SQL query:

SELECT documents.budget_type, SUM(CAST(extraction_results.value AS REAL)) AS total_recettes FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE extraction_results.safir_field_id = 'D003' AND documents.document_year = '2024' GROUP BY documents.budget_type"
"Quels sont les documents en 2024 avec des erreurs liées à une syntaxe invalide, regroupés par masque et type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 using the document_year column.
2. Identify documents with error messages containing 'syntaxe invalide' using LIKE operator.
3. Group results by mask and budget_type to count occurrences.
Here is the resulting SQL query:

SELECT documents.mask, documents.budget_type, COUNT(*) AS error_count FROM documents WHERE documents.error_message LIKE '%syntaxe invalide%' AND documents.document_year = '2024' GROUP BY documents.mask, documents.budget_type"
"Quel est le taux de documents en statut 'PARTIAL' par commune en 2024, trié par ordre décroissant ?","### Step-by-Step Solution:
1. Filter documents from 2024 and in 'PARTIAL' state using state_id join with states table.
2. Calculate percentage by dividing count of partial documents by total documents per commune.
3. Sort results in descending order by the calculated ratio.
Here is the resulting SQL query:

SELECT documents.city_name, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE city_name = documents.city_name AND document_year = '2024') AS partial_ratio FROM documents WHERE documents.state_id IN (SELECT state_id FROM states WHERE code = 'PARTIAL') AND documents.document_year = '2024' GROUP BY documents.city_name ORDER BY partial_ratio DESC"
"Quel est le nombre total de documents avec des erreurs liées à des tableaux non détectés en 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 using document_year column.
2. Identify documents with warning messages containing 'tableaux non détectés' using LIKE operator.
3. Group results by budget_type to count occurrences.
Here is the resulting SQL query:

SELECT documents.budget_type, COUNT(*) AS error_count FROM documents WHERE documents.warning_message LIKE '%tableaux non détectés%' AND documents.document_year = '2024' GROUP BY documents.budget_type"
"Quelle est la tendance annuelle du nombre de documents avec des avertissements liés à des sections non détectées, selon le type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2023 and 2024 using document_year IN clause.
2. Identify documents with warning messages containing 'sections non détectées' using LIKE operator.
3. Group results by document_year and budget_type to count occurrences.
4. Sort results chronologically by document_year.
Here is the resulting SQL query:

SELECT documents.document_year, documents.budget_type, COUNT(*) AS warning_count FROM documents WHERE documents.warning_message LIKE '%sections non détectées%' AND documents.document_year IN ('2023', '2024') GROUP BY documents.document_year, documents.budget_type ORDER BY documents.document_year"
"Quel est le nombre de documents avec des avertissements liés à des sections non détectées en 2024, regroupé par masque et type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 using document_year column.
2. Identify documents with warning messages containing 'sections non détectées' using LIKE operator.
3. Group results by mask and budget_type to count occurrences.
Here is the resulting SQL query:

SELECT documents.mask, documents.budget_type, COUNT(*) AS warning_count FROM documents WHERE documents.warning_message LIKE '%sections non détectées%' AND documents.document_year = '2024' GROUP BY documents.mask, documents.budget_type"
"Quel est le taux de documents en statut 'SUCCESS' par annee, comparé à celui des documents en statut 'PARTIAL' pour les budgets principaux (BP) en 2024 ?","### Step-by-Step Solution:
1. Filter documents to only include those with budget_type 'BP' and document_year in 2023 or 2024.
2. Count the total number of documents per year using COUNT(*) for denominator.
3. Calculate success_rate by counting documents with state_id = 'SUCCESS' and dividing by total documents, multiplied by 100.
4. Calculate partial_rate similarly for state_id = 'PARTIAL'.
5. Group results by document_year to compare rates across years.
Here is the resulting SQL query:

SELECT document_year, SUM(CASE WHEN state_id = 'SUCCESS' THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS success_rate, SUM(CASE WHEN state_id = 'PARTIAL' THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS partial_rate FROM documents WHERE budget_type = 'BP' AND document_year IN ('2023', '2024') GROUP BY document_year"
"Quel est le pourcentage de documents avec avertissements liés à des sections non détectées en 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Filter documents to only include those from 2024.
2. Count total documents per budget_type using COUNT(*) for denominator.
3. Count documents with warning_message containing 'sections non détectées' using a LIKE condition.
4. Calculate warning_rate by dividing the count from step 3 by total documents, multiplied by 100.
5. Group results by budget_type to compare rates across budget types.
Here is the resulting SQL query:

SELECT budget_type, SUM(CASE WHEN warning_message LIKE '%sections non détectées%' THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS warning_rate FROM documents WHERE document_year = '2024' GROUP BY budget_type"
"Quel est le nombre de documents avec des avertissements liés à des sections non détectées en 2024, regroupé par masque et type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter documents to only include those from 2024 with warning_message containing 'sections non détectées'.
2. Group results by mask and budget_type to count documents per combination.
3. Use COUNT(*) to get the number of documents in each group.
Here is the resulting SQL query:

SELECT mask, budget_type, COUNT(*) AS warning_count FROM documents WHERE warning_message LIKE '%sections non détectées%' AND document_year = '2024' GROUP BY mask, budget_type"
"Quel est le montant total des dépenses (code D001) extraites en 2024, comparé à celui de 2023, regroupé par commune ?","### Step-by-Step Solution:
1. Join extraction_results with documents to access both financial values and document metadata.
2. Filter for safir_field_id = 'D001' (expenses) and document_year = '2024'.
3. Calculate total_depenses_2024 by summing CAST(value AS REAL) per city_name.
4. Use a correlated subquery to calculate total_depenses_2023 for each city_name by filtering on document_year = '2023'.
5. Group results by city_name to compare 2023 and 2024 expenses.
Here is the resulting SQL query:

SELECT city_name, SUM(CAST(extraction_results.value AS REAL)) AS total_depenses_2024, (SELECT SUM(CAST(extraction_results.value AS REAL)) FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE extraction_results.safir_field_id = 'D001' AND documents.document_year = '2023' AND documents.city_name = documents.city_name) AS total_depenses_2023 FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE extraction_results.safir_field_id = 'D001' AND documents.document_year = '2024' GROUP BY city_name"
"Quel est le nombre total de documents avec des avertissements liés à des sections non détectées entre 2023 et 2024, regroupé par masque et type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter documents to only include those with warning_message containing 'sections non détectées'.
2. Restrict to document_year in 2023 or 2024.
3. Group results by mask and budget_type to count documents per combination.
4. Use COUNT(*) to get the number of documents in each group.
Here is the resulting SQL query:

SELECT mask, budget_type, COUNT(*) AS warning_count FROM documents WHERE warning_message LIKE '%sections non détectées%' AND document_year IN ('2023', '2024') GROUP BY mask, budget_type"
Quel est le nombre total de règles d'extraction par ensemble de règles (ruleset) ?,"### Step-by-Step Solution:
1. Identify the relevant tables: field_rules contains extraction rules, and rulesets contains ruleset versions.
2. Join field_rules with rulesets on ruleset_id to associate rules with their sets.
3. Group by ruleset_id to count rules per set.
4. Order results by rule count in descending order to show most populated rulesets first.
Here is the resulting SQL query:

SELECT r.ruleset_id, COUNT(*) AS rule_count FROM field_rules f JOIN rulesets r ON f.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id ORDER BY rule_count DESC;"
Quel est le pourcentage de règles de validation couvrant le masque M57_CA par rapport aux autres masques ?,"### Step-by-Step Solution:
1. Use validation_rules table to analyze rule distribution across document masks.
2. Calculate percentage coverage for each mask by dividing its count by total rules.
3. Group results by mask to aggregate counts.
4. Order by percentage coverage descending to highlight dominant masks.
Here is the resulting SQL query:

SELECT mask, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM validation_rules) AS pct_coverage FROM validation_rules GROUP BY mask ORDER BY pct_coverage DESC;"
"Quels sont les ensembles de règles (rulesets) avec plus de 10 règles de validation, triés par nombre de règles ?","### Step-by-Step Solution:
1. Join validation_rules with rulesets to link rules to their sets.
2. Group by ruleset_id to count validation rules per set.
3. Filter for rulesets with more than 10 rules using HAVING clause.
4. Sort results by rule count descending to show most complex rulesets first.
Here is the resulting SQL query:

SELECT r.ruleset_id, COUNT(*) AS rule_count FROM validation_rules v JOIN rulesets r ON v.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id HAVING rule_count > 10 ORDER BY rule_count DESC;"
Quel est le nombre moyen de règles de validation par masque ?,"### Step-by-Step Solution:
1. First calculate rule count per mask using subquery.
2. Then compute average rules per mask from the subquery results.
3. Group final results by mask to show average values.
Here is the resulting SQL query:

SELECT mask, AVG(rule_count) AS avg_rules_per_mask FROM (SELECT mask, COUNT(*) AS rule_count FROM validation_rules GROUP BY mask) GROUP BY mask;"
Quel est le nombre de règles d'extraction ciblant les indicateurs de dépenses (code D001) ?,"### Step-by-Step Solution:
1. Use field_rules table to find rules targeting specific financial indicators.
2. Filter records where safir_field_id matches 'D001' (expense indicators).
3. Count total matching records to determine number of rules for this indicator.
Here is the resulting SQL query:

SELECT COUNT(*) FROM field_rules WHERE safir_field_id = 'D001';"
"Quels sont les masques avec moins de 5 règles de validation, triés par nombre de règles ?","### Step-by-Step Solution:
1. Identify the relevant table: The question asks about validation rules, so we use the validation_rules table.
2. Group by mask: We need to count how many rules apply to each mask type.
3. Filter with HAVING: Only include masks with fewer than 5 rules.
4. Sort the results: Order by the count of rules in ascending order.
Here is the resulting SQL query:

SELECT mask, COUNT(*) AS rule_count FROM validation_rules GROUP BY mask HAVING rule_count < 5 ORDER BY rule_count;"
"Quel est le nombre de règles de validation par ensemble de règles, regroupé par niveau de problème (ALERTE/ECHEC) ?","### Step-by-Step Solution:
1. Identify the relevant tables: validation_rules for rules and rulesets for ruleset metadata.
2. Join tables: Connect validation_rules to rulesets using ruleset_id.
3. Group by ruleset_id and level_of_problem: Count rules per rule set and problem level.
4. Sort results: The question doesn't specify sorting, but grouping by both fields is necessary for accurate aggregation.
Here is the resulting SQL query:

SELECT r.ruleset_id, v.level_of_problem, COUNT(*) AS rule_count FROM validation_rules v JOIN rulesets r ON v.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id, v.level_of_problem;"
Quel est le nombre total de règles d'extraction et de validation couvrant le masque M4_CA ?,"### Step-by-Step Solution:
1. Identify the relevant tables: field_rules for extraction rules and validation_rules for validation rules.
2. Filter by mask: Count rules where mask is 'M4_CA' in both tables.
3. Use subqueries: Calculate counts separately for extraction and validation rules.
4. Present results: Return both counts as separate columns in the final output.
Here is the resulting SQL query:

SELECT (SELECT COUNT(*) FROM field_rules WHERE mask = 'M4_CA') AS extraction_rules, (SELECT COUNT(*) FROM validation_rules WHERE mask = 'M4_CA') AS validation_rules;"
"Quel est le nombre de règles de validation par masque, excluant les règles de niveau ECHEC ?","### Step-by-Step Solution:
1. Identify the relevant table: validation_rules contains the rules and their levels.
2. Filter by level_of_problem: Exclude rules with level_of_problem = 'ECHEC'.
3. Group by mask: Count remaining rules per mask type.
4. Sort results: The question doesn't specify sorting, but grouping by mask is necessary for accurate aggregation.
Here is the resulting SQL query:

SELECT mask, COUNT(*) AS rule_count FROM validation_rules WHERE level_of_problem != 'ECHEC' GROUP BY mask;"
"Quels sont les ensembles de règles (rulesets) avec le plus grand nombre de règles de validation, triés par ordre décroissant ?","### Step-by-Step Solution:
1. Identify the relevant tables: validation_rules for rules and rulesets for ruleset metadata.
2. Join tables: Connect validation_rules to rulesets using ruleset_id.
3. Group by ruleset_id: Count rules per rule set.
4. Sort results: Order by the count of rules in descending order to show the most populated rule sets first.
Here is the resulting SQL query:

SELECT r.ruleset_id, COUNT(*) AS rule_count FROM validation_rules v JOIN rulesets r ON v.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id ORDER BY rule_count DESC;"
"Quel est le nombre de règles d'extraction par masque, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Identify the relevant tables: field_rules contains extraction rules and documents contains budget type information.
2. Join field_rules with documents on the mask column to associate rules with budget types.
3. Group by budget_type and mask to count rules per combination.
4. Use COUNT(*) to calculate the number of rules for each group.
Here is the resulting SQL query:

SELECT d.budget_type, f.mask, COUNT(*) AS rule_count FROM field_rules f JOIN documents d ON f.mask = d.mask GROUP BY d.budget_type, f.mask;"
Quel est le nombre moyen de règles de validation par masque pour les documents en 2024 ?,"### Step-by-Step Solution:
1. Filter documents from 2024 using the document_year column.
2. Join validation_rules with documents on mask to associate rules with documents.
3. Count validation rules per mask in a subquery.
4. Calculate the average of these counts across all masks.
5. Group the final result by mask to show average rules per mask.
Here is the resulting SQL query:

SELECT mask, AVG(rule_count) AS avg_rules_per_mask FROM (SELECT v.mask, COUNT(*) AS rule_count FROM validation_rules v JOIN documents d ON v.mask = d.mask WHERE d.document_year = '2024' GROUP BY v.mask) GROUP BY mask;"
Quels sont les masques avec une densité de règles de validation supérieure à la moyenne ?,"### Step-by-Step Solution:
1. Count validation rules per mask using GROUP BY.
2. Calculate the average rule count across all masks in a subquery.
3. Filter masks where rule count exceeds the average using HAVING clause.
4. Return only the masks meeting this condition.
Here is the resulting SQL query:

SELECT mask, COUNT(*) AS rule_count FROM validation_rules GROUP BY mask HAVING rule_count > (SELECT AVG(rule_count) FROM (SELECT COUNT(*) AS rule_count FROM validation_rules GROUP BY mask));"
"Quel est le nombre de règles d'extraction par ensemble de règles, regroupé par description de l'ensemble ?","### Step-by-Step Solution:
1. Identify field_rules and rulesets tables as sources.
2. Join on ruleset_id to associate rules with their rule set descriptions.
3. Group by rulesets.description to aggregate rule counts.
4. Use COUNT(*) to calculate the number of rules per description.
Here is the resulting SQL query:

SELECT r.description, COUNT(*) AS rule_count FROM field_rules f JOIN rulesets r ON f.ruleset_id = r.ruleset_id GROUP BY r.description;"
"Quel est le nombre de règles de validation par masque, excluant les masques M4 ?","### Step-by-Step Solution:
1. Focus on validation_rules table containing validation rules.
2. Exclude masks starting with 'M4' using NOT IN clause.
3. Group remaining masks and count rules per mask.
4. Return the mask and its corresponding rule count.
Here is the resulting SQL query:

SELECT mask, COUNT(*) AS rule_count FROM validation_rules WHERE mask NOT IN ('M4', 'M4_CA', 'M4_CFU') GROUP BY mask;"
"Quel est le nombre de règles d'extraction par masque, regroupé par année de document ?","### Step-by-Step Solution:
1. Identify the relevant tables: field_rules contains extraction rules, and documents contains document metadata including the mask.
2. Join field_rules with documents on the mask column to associate rules with document types.
3. Group by document_year and mask to count rules per document type/year combination.
4. Use COUNT(*) to calculate the number of rules for each group.
Here is the resulting SQL query:

SELECT d.document_year, f.mask, COUNT(*) AS rule_count FROM field_rules f JOIN documents d ON f.mask = d.mask GROUP BY d.document_year, f.mask;"
"Quel est le nombre de règles de validation par ensemble de règles, triés par niveau de problème (ECHEC > ALERTE) ?","### Step-by-Step Solution:
1. Identify the relevant tables: validation_rules contains validation rules, and rulesets contains ruleset metadata.
2. Join validation_rules with rulesets on ruleset_id to associate rules with their ruleset.
3. Group by ruleset_id and level_of_problem to count rules per ruleset and problem severity.
4. Order results by level_of_problem descending (ECHEC first) and rule_count descending.
Here is the resulting SQL query:

SELECT r.ruleset_id, v.level_of_problem, COUNT(*) AS rule_count FROM validation_rules v JOIN rulesets r ON v.ruleset_id = r.ruleset_id GROUP BY r.ruleset_id, v.level_of_problem ORDER BY level_of_problem DESC, rule_count DESC;"
Quel est le nombre total de règles d'extraction et de validation couvrant les masques M57_CA et M57_CFU ?,"### Step-by-Step Solution:
1. Use two subqueries to count extraction rules and validation rules separately.
2. Filter field_rules for masks M57_CA and M57_CFU in the first subquery.
3. Filter validation_rules for the same masks in the second subquery.
4. Return both counts as separate columns in the final result.
Here is the resulting SQL query:

SELECT (SELECT COUNT(*) FROM field_rules WHERE mask IN ('M57_CA', 'M57_CFU')) AS extraction_rules, (SELECT COUNT(*) FROM validation_rules WHERE mask IN ('M57_CA', 'M57_CFU')) AS validation_rules;"
