,user_question,gold_sql,generated_sql,code_quality_score_gen,code_quality_score_gold,relevance_gen,relevance_gold,logic_gen,logic_gold,fit_with_gold,reasoning_quality_gen,reasoning_gen_result,reasoning_gold_result,reasoning_quality_gold
104,Liste des communes ayant publié un budget annexe (BA) en 2023.,SELECT DISTINCT city_name FROM documents WHERE budget_type = 'BA' AND document_year = '2023';,SELECT d.city_name FROM documents d WHERE d.budget_type = 'BA' AND d.document_year = '2023',1.5,2.0,1,1,1,1,1,"The SQL logic is correct as it filters documents by budget_type='BA' and document_year='2023' to identify communes with published annex budgets. It selects the relevant city_name field. However, it lacks completeness by not including document_year or budget_type in the output for context, and uses no French aliases for the selected field.","The generated query correctly filters documents for BA budget type in 2023 and returns city names, matching the gold result exactly. It uses proper table aliasing and follows the SFIL schema.","The gold query efficiently selects distinct city names from documents with BA budget type in 2023, providing the correct answer to the user's question.","The SQL query correctly filters documents with budget_type='BA' and document_year='2023' to find communes that published a budget annexe in 2023, which matches the user request. It selects the relevant city_name field and uses DISTINCT to avoid duplicates. However, the aliasing is missing (no French alias like 'AS commune'), which is required for the French context. The query is complete as it provides the commune names directly without needing ID lookups."
105,Quel est le nombre moyen de pages des documents traités en 2024 ?,SELECT AVG(nb_pages) FROM documents WHERE document_year = '2024';,SELECT AVG(nb_pages) AS avg_pages FROM documents WHERE document_year = '2024',2.0,1.5,1,1,1,1,1,"The SQL logic is correct as it properly filters documents from 2024 and calculates the average number of pages. The alias 'avg_pages' is appropriate in French context. However, the query lacks completeness by not including contextual fields like city_name or budget_type, which would help users understand which documents are included in the average.","The generated query correctly calculates the average number of pages for documents processed in 2024 using the appropriate column (nb_pages) and filtering by document_year, producing the same numeric result as the gold query.","The gold query is logically sound and directly answers the user's question by averaging the nb_pages column for documents with document_year = '2024', yielding a valid result.","La logique est correcte car la requête filtre sur 'document_year = 2024' et calcule la moyenne de 'nb_pages' depuis la table 'documents', ce qui répond directement à la demande. Cependant, le résultat manque de contexte (ex: alias en français, nom de la colonne) et l'alias n'est pas en français, ce qui réduit la clarté pour l'utilisateur final."
106,Quelles communes ont un ratio recettes/dettes (RF01/D001) inférieur à 0.7 en 2024 ?,SELECT d.city_name FROM extraction_results e1 JOIN extraction_results e2 ON e1.document_id = e2.document_id JOIN documents d ON e1.document_id = d.document_id WHERE e1.safir_field_id = 'RF01' AND e2.safir_field_id = 'D001' AND d.document_year = '2024' AND CAST(e1.value AS REAL) / CAST(e2.value AS REAL) < 0.7;,"SELECT d.city_name, d.document_year, (CAST(e.value AS REAL) / CAST(r.value AS REAL)) AS ratio FROM documents d JOIN extraction_results e ON d.document_id = e.document_id JOIN extraction_results r ON d.document_id = r.document_id WHERE d.document_year = '2024' AND e.safir_field_id = 'RF01' AND r.safir_field_id = 'D001' AND r.value IS NOT NULL AND e.value IS NOT NULL AND (CAST(e.value AS REAL) / CAST(r.value AS REAL)) < 0.7",1.5,1.0,1,1,1,1,1,"The SQL logic is correct: it properly joins documents with extraction_results twice to get RF01 and D001 values, filters for 2024, handles non-null values, and calculates the ratio < 0.7. Selection quality is good as it retrieves the necessary financial fields. However, completeness is lacking because it doesn't include budget_type or other context like siret, and aliasing is poor as 'ratio' should be in French (e.g., 'AS ratio_recettes_dettes').","The generated query correctly implements the ratio calculation between RF01 and D001 for 2024 documents with proper filtering and joins, returning an empty result which matches the gold standard. It handles NULL values appropriately and follows the SFIL schema.","The gold query correctly calculates the RF01/D001 ratio for 2024 documents using self-joins on extraction_results, with proper type casting and filtering, returning an empty result that accurately reflects the data.","The SQL logic is correct for calculating the ratio RF01/D001 < 0.7 for 2024 documents, but it fails on selection quality (only city_name without financial values), completeness (missing document_year, budget_type, and ratio value), and aliasing (no French aliases). The query correctly joins extraction_results twice for RF01 and D001, filters by document_year, and calculates the ratio, but the output lacks essential context for a human analyst."
107,Nombre de documents traités avec le masque M57_CA en 2023.,SELECT COUNT(*) FROM documents WHERE mask = 'M57_CA' AND document_year = '2023';,SELECT COUNT(*) FROM documents WHERE mask = 'M57_CA' AND document_year = '2023',1.5,1.5,1,1,1,1,1,"The SQL logic is correct as it filters documents by mask='M57_CA' and document_year='2023' and counts them, which directly answers the user's request. However, it lacks completeness by not including contextual fields like city_name or budget_type, and the alias is not in French (should be 'AS nombre_documents_traites' or similar).","The generated query correctly counts documents with mask 'M57_CA' and document_year '2023' from the documents table, which directly answers the user's question about the number of processed documents. The result matches the gold standard exactly, showing both logical correctness and accurate execution.","The gold query is logically sound, filtering the documents table by mask and year to count relevant entries, and it produces the correct result that answers the user's question precisely.","The SQL query correctly filters documents by mask='M57_CA' and document_year='2023' as requested, using valid syntax and appropriate table. However, it lacks French aliasing (e.g., 'AS nombre_documents') and does not include additional context like city_name or budget_type, which would help users interpret the count without external references."
108,Quel est le montant maximal de dette (D001) déclaré par une commune en 2024 ?,SELECT MAX(CAST(e.value AS REAL)) AS dette_max FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2024';,"SELECT MAX(value) AS max_dette
FROM extraction_results
WHERE safir_field_id = 'D001'
  AND document_year = '2024'",0.0,1.5,0,1,0,1,0,"La requête est incorrecte car elle tente de filtrer par 'document_year' dans la table extraction_results, mais cette colonne n'existe pas dans extraction_results. Elle doit joindre avec documents pour obtenir l'année du document. De plus, elle manque de contexte (nom de commune, type de budget) et l'alias n'est pas en français approprié.","The generated query fails with an execution error due to referencing a non-existent column 'document_year' in extraction_results, making it logically unsound and unable to produce a relevant answer.","The gold query correctly joins extraction_results with documents to filter by document_year and safir_field_id, then calculates the maximum debt value, providing a relevant and logically sound answer.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='D001' and document_year='2024', and calculates the maximum value. It selects the relevant financial field (value). However, the output lacks context (commune name, budget type, etc.) needed for human understanding, and the alias 'dette_max' is not in French as required (should be 'montant_maximal' or similar)."
109,Liste des communes dont le document dépasse 300 pages en 2024.,SELECT DISTINCT city_name FROM documents WHERE nb_pages > 300 AND document_year = '2024';,SELECT d.city_name FROM documents d WHERE d.document_year = '2024' AND d.nb_pages > 300,1.5,2.0,1,1,1,1,0,"The SQL logic correctly filters documents from 2024 with over 300 pages using the appropriate columns from the documents table. However, it lacks context like document year and page count in the output, making it incomplete for understanding without additional lookups. Aliases are not used, so there's no French naming as required.","The generated query correctly filters documents from 2024 with over 300 pages and returns city names, but it lacks DISTINCT, causing duplicate entries in the results. This makes the result set inconsistent with the gold standard despite correct filtering logic.","The gold query properly uses DISTINCT to list unique communes with documents exceeding 300 pages in 2024, ensuring no duplicates and matching the user's request for a list of communes.","The SQL query correctly filters documents with 'nb_pages > 300' and 'document_year = '2024'' from the 'documents' table, selecting 'city_name' to list communes. The logic is valid and directly addresses the user's request. However, the aliasing score is 0 because no aliases are used in the query, and the user request does not explicitly require aliases, but the evaluation criteria mandate French aliases for output fields, which are absent."
110,Top 10 des communes par montant total de recettes d'investissement (RI01) en 2024.,"SELECT d.city_name, SUM(CAST(e.value AS REAL)) AS total_recettes_invest FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'RI01' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY total_recettes_invest DESC LIMIT 10;","SELECT city_name, SUM(CAST(value AS REAL)) AS total_investment FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.document_year = '2024' AND safir_field_id = 'RI01' GROUP BY city_name ORDER BY total_investment DESC LIMIT 10",2.0,2.0,0,0,1,1,1,"The SQL logic is correct: it properly joins extraction_results with documents, filters by document_year=2024 and safir_field_id='RI01', groups by city_name, sums the values, and limits to top 10. It selects relevant financial fields (value) and includes enough context (city_name). However, the alias 'total_investment' is in English, not French as required; it should be 'montant_total' or similar.","The generated query is logically sound, correctly joining extraction_results and documents, filtering for RI01 in 2024, and aggregating by city. However, it returns an empty result, failing to answer the user's question about top communes by investment receipts.","The gold query is also logically correct with proper joins, filters, and aggregation, but it returns an empty result, indicating no data matches the criteria for RI01 in 2024, thus not providing the requested top 10 communes.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='RI01' and document_year='2024', groups by city_name, sums the values, and orders descending with limit 10. It selects relevant financial fields (value) and includes enough context (city_name). However, the alias 'total_recettes_invest' is not in French as required; it should be 'montant_total' or similar."
111,Comparaison du taux d'endettement moyen (D001/RF01) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, AVG(CAST(e1.value AS REAL) / CAST(e2.value AS REAL)) AS ratio_moyen FROM extraction_results e1 JOIN extraction_results e2 ON e1.document_id = e2.document_id JOIN documents d ON e1.document_id = d.document_id WHERE e1.safir_field_id = 'D001' AND e2.safir_field_id = 'RF01' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS avg_debt_ratio FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D001' AND er.value <> '' GROUP BY d.budget_type",1.5,1.5,0,0,0,1,0,"The SQL logic is correct: it properly joins documents and extraction_results, filters for 2024 documents and D001 field, excludes empty values, and groups by budget_type to calculate average. However, it lacks French aliasing (avg_debt_ratio should be 'taux_endettement_moyen') and doesn't include contextual fields like city_name or document_year in output, making results less interpretable.","The generated query incorrectly calculates average debt ratio by only using D001 field without dividing by RF01, and it filters out empty values but doesn't handle the division logic required for the ratio. The result shows implausibly high values (820k and 6.2M) that don't represent debt ratios.","The gold query correctly implements the debt ratio calculation (D001/RF01) and filters for 2024 documents, but returns empty result likely due to missing data for those specific field combinations in 2024 documents.","The SQL logic is correct: it properly joins extraction_results twice to get D001 and RF01 values for the same document, filters by document_year=2024, groups by budget_type, and calculates the average ratio. However, it lacks context like city_name and document_year in the output, making results hard to interpret. Aliases are not in French (e.g., 'ratio_moyen' is French, but 'budget_type' should be aliased)."
112,Quelles communes ont vu leur dette (D001) augmenter de plus de 20% entre 2023 et 2024 ?,"WITH dette_2023 AS (SELECT d.siret, CAST(e.value AS REAL) AS valeur FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.siret, CAST(e.value AS REAL) AS valeur FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d.city_name FROM dette_2024 d4 JOIN dette_2023 d3 ON d4.siret = d3.siret JOIN documents d ON d4.siret = d.siret WHERE d4.valeur > d3.valeur * 1.20;","SELECT d.city_name, d.document_year, (SELECT SUM(CAST(e.value AS REAL)) FROM extraction_results e WHERE e.safir_field_id = 'D001' AND e.document_id = d.document_id AND e.document_year = '2024') AS total_2024, (SELECT SUM(CAST(e.value AS REAL)) FROM extraction_results e WHERE e.safir_field_id = 'D001' AND e.document_id = d.document_id AND e.document_year = '2023') AS total_2023, ((total_2024 - total_2023) / NULLIF(total_2023,0)) * 100 AS growth_percent FROM documents d WHERE d.document_year IN ('2023','2024') GROUP BY d.city_name, d.document_year HAVING ((total_2024 - total_2023) / NULLIF(total_2023,0)) * 100 > 20",0.0,1.0,0,1,0,1,0,"The SQL is logically incorrect because it references 'e.document_year' which doesn't exist in the extraction_results table (document_year is only in documents table). It also incorrectly groups by document_year, which prevents proper year-to-year comparison per commune. The query structure doesn't properly join documents with extraction_results to filter by safir_field_id='D001' and compare 2023 vs 2024 values per commune. Aliases are not in French as required.",The generated query has a syntax error (referencing e.document_year which doesn't exist in extraction_results) and logical flaws in its approach to calculate year-over-year debt changes. It attempts to use subqueries incorrectly within a GROUP BY that doesn't properly aggregate by city across years.,"The gold query correctly identifies communes with D001 debt increasing >20% between 2023-2024 using proper CTEs to separate year data and joining on siret. It returns an empty result, which is a valid answer if no communes meet the criteria.","The SQL logic is correct for identifying communes with D001 debt increase >20% between 2023-2024 using proper joins and filters. However, it fails selection relevance by not including the debt values or percentage increase in output, lacks completeness by missing document_year and budget_type context, and uses English aliases ('valeur') instead of required French aliases like 'montant_total'."
113,Répartition des documents par type de masque et budget type en 2024.,"SELECT mask, budget_type, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY mask, budget_type;","SELECT mask, budget_type, COUNT(*) AS nb_documents FROM documents WHERE document_year = '2024' GROUP BY mask, budget_type",2.5,2.5,1,1,1,1,1,"La requête est logiquement correcte car elle filtre correctement sur l'année 2024 (document_year), regroupe par masque et type de budget (mask, budget_type), et compte les documents. Elle sélectionne les champs pertinents (mask, budget_type) et inclut suffisamment de contexte (nb_documents). Les alias sont en français (nb_documents), ce qui convient à l'utilisateur francophone.","The generated query correctly answers the user's question about document distribution by mask type and budget type for 2024, producing identical results to the gold standard with only a minor column name difference.","The gold query is logically sound and directly addresses the user's request, providing the exact document counts grouped by mask and budget type for the specified year.","La requête est logiquement correcte car elle filtre correctement sur l'année 2024 (document_year), sélectionne les champs pertinents (mask, budget_type) et agrège par ces deux dimensions. La sélection inclut tous les champs nécessaires pour répondre à la demande de répartition. L'alias 'nombre_documents' est en français et approprié. La requête est complète car elle fournit suffisamment de contexte (type de masque et type de budget) pour comprendre les résultats sans avoir besoin de références supplémentaires."
114,Quel est l'indicateur financier le plus fréquemment extrait avec des erreurs en 2024 ?,"SELECT e.safir_field_id, COUNT(*) AS nombre_erreurs FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE d.document_year = '2024' AND e.message_error IS NOT NULL AND e.message_error != '' GROUP BY e.safir_field_id ORDER BY nombre_erreurs DESC LIMIT 1;","SELECT safir_field_id, COUNT(*) AS error_count FROM extraction_results WHERE document_year = '2024' AND message_error IS NOT NULL GROUP BY safir_field_id ORDER BY error_count DESC LIMIT 1",0.0,1.5,0,1,0,1,0,"La requête est incorrecte car elle utilise 'document_year' qui n'existe pas dans la table extraction_results. Elle devrait joindre avec la table documents pour filtrer par année. De plus, elle ne sélectionne pas les champs financiers appropriés (valeur) et manque de contexte (noms, types). Les alias ne sont pas en français.","The generated query has a critical logic error - it references 'document_year' column in extraction_results table where this column doesn't exist, causing execution failure. The query structure would be correct if it properly joined with documents table.","The gold query correctly identifies the most frequently errored financial indicator in 2024 by joining extraction_results with documents to filter by year and count error messages, returning SIRET with 93 errors.","The SQL logic is correct: it properly joins extraction_results with documents, filters for 2024 documents and non-empty error messages, groups by safir_field_id, and orders to find the most frequent. However, it lacks context like field names or document types (aliases are not in French as required), making the output incomplete for human understanding without additional lookups."
115,Comparaison des recettes de fonctionnement (RF01) moyennes entre documents PDF et scans en 2024.,"SELECT d.format, AVG(CAST(e.value AS REAL)) AS recettes_moyennes FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'RF01' AND d.document_year = '2024' AND d.format IN ('pdf', 'scan') GROUP BY d.format;","SELECT document_id, AVG(CAST(value AS REAL)) AS avg_rf01 FROM extraction_results WHERE safir_field_id = 'RF01' AND document_year = '2024' AND document_format = 'pdf' GROUP BY document_id
UNION ALL
SELECT document_id, AVG(CAST(value AS REAL)) AS avg_rf01 FROM extraction_results WHERE safir_field_id = 'RF01' AND document_year = '2024' AND document_format = 'scan' GROUP BY document_id",0.0,1.5,0,0,0,1,0,"The SQL is logically incorrect because it references non-existent columns 'document_year' and 'document_format' in the extraction_results table, and fails to join with the documents table where these columns actually exist. It also lacks French aliases and context fields like city_name and budget_type for human understanding.","The generated query has execution errors due to invalid column references (document_year, document_format) in extraction_results table, making it logically unsound and unable to produce results. It also incorrectly groups by document_id instead of format, failing to answer the comparison question.","The gold query is logically sound with correct joins and filtering, but returns an empty result set, indicating no matching data exists for RF01 in 2024 across PDF and scan formats, thus not answering the question with actual values.","The SQL logic is correct: it properly joins extraction_results and documents, filters for RF01 field, 2024 year, and PDF/scan formats, and calculates average values. Selection quality is good as it targets the correct financial field (RF01) and value column. However, completeness is lacking because it doesn't include budget_type (BP/BA) or city_name for context, and aliasing uses English 'recettes_moyennes' instead of French like 'montant_moyen'."
116,Quelles communes ont un excédent de fonctionnement (RF01 > DF01) en 2024 mais un déficit en 2023 ?,"WITH solde_2023 AS (SELECT d.siret, MAX(CASE WHEN e.safir_field_id = 'RF01' THEN CAST(e.value AS REAL) END) - MAX(CASE WHEN e.safir_field_id = 'DF01' THEN CAST(e.value AS REAL) END) AS solde FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE d.document_year = '2023' AND e.safir_field_id IN ('RF01', 'DF01') GROUP BY d.siret HAVING solde < 0), solde_2024 AS (SELECT d.siret, MAX(CASE WHEN e.safir_field_id = 'RF01' THEN CAST(e.value AS REAL) END) - MAX(CASE WHEN e.safir_field_id = 'DF01' THEN CAST(e.value AS REAL) END) AS solde FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE d.document_year = '2024' AND e.safir_field_id IN ('RF01', 'DF01') GROUP BY d.siret HAVING solde > 0) SELECT d.city_name FROM solde_2024 s4 JOIN solde_2023 s3 ON s4.siret = s3.siret JOIN documents d ON s4.siret = d.siret;","SELECT d.city_name, d.document_year, (CAST(rf.value AS REAL) - CAST(df.value AS REAL)) AS excédent FROM documents d JOIN extraction_results rf ON d.document_id = rf.document_id JOIN extraction_results df ON d.document_id = df.document_id WHERE d.document_year = '2024' AND rf.safir_field_id = 'RF01' AND df.safir_field_id = 'DF01' AND (CAST(rf.value AS REAL) - CAST(df.value AS REAL)) > 0 AND d.document_year = '2023' AND (CAST(rf2.value AS REAL) - CAST(df2.value AS REAL)) < 0",0.0,1.5,0,1,0,1,0,"The SQL query is logically incorrect because it attempts to filter for both 2024 and 2023 in the same WHERE clause without proper handling of different years. It references tables 'rf2' and 'df2' that are not defined in the FROM clause, causing syntax errors. The selection lacks necessary context like budget_type and proper aliasing in French. The query fails to correctly identify communes with surplus in 2024 and deficit in 2023 as required.","The generated query has a syntax error (references undefined aliases rf2 and df2) and logical flaws (contradictory WHERE conditions for document_year), resulting in an execution error. It fails to properly compare 2023 and 2024 data across communes.","The gold query correctly implements the logic to find communes with surplus in 2024 and deficit in 2023 using CTEs and proper joins, though it returns an empty result indicating no communes match the criteria.","The SQL logic correctly identifies communes with RF01 > DF01 in 2024 and RF01 < DF01 in 2023 by calculating differences and filtering with HAVING clauses. It selects the correct financial fields (RF01, DF01 values) and filters by document_year. However, the output lacks context like siret, document_year, or budget_type, making it incomplete for understanding. Aliases are not in French (e.g., 'solde' instead of 'solde_annuel'), failing the French naming requirement."
117,Détecter les communes où les dépenses totales (DF01 + DF011) dépassent de 30% les recettes totales (RF01 + RI01) en 2024.,"SELECT d.city_name FROM (SELECT document_id, SUM(CASE WHEN safir_field_id IN ('DF01', 'DF011') THEN CAST(value AS REAL) ELSE 0 END) AS depenses, SUM(CASE WHEN safir_field_id IN ('RF01', 'RI01') THEN CAST(value AS REAL) ELSE 0 END) AS recettes FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY document_id HAVING depenses > recettes * 1.30) res JOIN documents d ON res.document_id = d.document_id;","SELECT d.city_name, SUM(CASE WHEN r.safir_field_id IN ('DF01', 'DF011') THEN CAST(r.value AS REAL) ELSE 0 END) AS total_expenses, SUM(CASE WHEN r.safir_field_id IN ('RF01', 'RI01') THEN CAST(r.value AS REAL) ELSE 0 END) AS total_revenues FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE d.document_year = '2024' AND r.safir_field_id IN ('DF01', 'DF011', 'RF01', 'RI01') GROUP BY d.city_name HAVING SUM(CASE WHEN r.safir_field_id IN ('DF01', 'DF011') THEN CAST(r.value AS REAL) ELSE 0 END) > 1.3 * SUM(CASE WHEN r.safir_field_id IN ('RF01', 'RI01') THEN CAST(r.value AS REAL) ELSE 0 END)",2.0,1.0,0,1,1,1,0,"The SQL logic correctly identifies communes where total expenses exceed revenues by 30% in 2024 by joining documents and extraction_results, filtering by year and relevant safir_field_ids, and using conditional aggregation with a HAVING clause. It selects appropriate financial fields and includes city_name for context. However, aliases are in English ('total_expenses', 'total_revenues') instead of French as required, which is the only flaw.","The generated query is logically sound but produces incorrect results because it includes cities where total_revenues=0, which doesn't correctly answer the financial question about detecting communes where expenses exceed revenues by 30%.","The gold query correctly identifies communes where total expenses exceed total revenues by 30% in 2024, providing a relevant answer to the user's question with proper filtering.","The SQL logic is correct as it properly filters for 2024 documents, sums the specified financial fields (DF01, DF011 for expenses and RF01, RI01 for revenues), and applies the 30% threshold condition. However, it fails to include key contextual fields like document_year, budget_type, or actual financial values in the output, making the result incomplete for human interpretation. The aliases are in English ('depenses', 'recettes') instead of French, and the selection only returns city_name without financial details, reducing clarity."
118,Taux de documents avec au moins une erreur de validation pour la règle 'D001_coherence' en 2024.,SELECT COUNT(DISTINCT e.document_id) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024') AS taux_erreur FROM extraction_results e JOIN validation_rules vr ON e.safir_field_id IN (SELECT value FROM json_each(vr.safir_field_id_list)) WHERE vr.validation_rule_id = 'D001_coherence' AND e.message_error IS NOT NULL AND e.message_error != '' AND e.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024');,"SELECT COUNT(*) AS nb_documents
FROM documents
WHERE document_year = '2024'
  AND EXISTS (
    SELECT 1
    FROM validation_rules
    WHERE safir_field_id_list LIKE '%D001%'  -- D001_coherence
      AND documents.document_id = extraction_results.document_id
      AND validation_rules.level_of_problem = 'ALERTE'
      AND extraction_results.state_id = states.state_id
  )",0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête tente de joindre des tables sans relations directes (validation_rules avec extraction_results et states) dans la sous-requête EXISTS, et elle ne filtre pas correctement pour la règle 'D001_coherence'. Elle ne sélectionne pas les champs financiers pertinents (value) et manque de contexte (noms de communes, types de budget). L'alias 'nb_documents' est en français, ce qui est correct.","The generated query has a syntax error (missing FROM extraction_results in subquery) and uses incorrect logic (LIKE '%D001%' instead of exact rule matching, and wrong join conditions). It fails to execute, so it cannot answer the question about error rates for validation rule D001_coherence in 2024.","The gold query correctly calculates the percentage of 2024 documents with at least one validation error for rule D001_coherence by joining extraction_results with validation_rules and filtering on message_error. It returns a valid result (0%), showing logical soundness and relevance to the user's question.","The SQL logic is incorrect because it misinterprets the schema. The user request asks for documents with validation errors for rule 'D001_coherence', but validation rules are defined in validation_rules table, not directly linked to extraction_results via message_error. The query incorrectly uses extraction_results.message_error (which is for extraction errors, not validation errors) and attempts to join via safir_field_id, which doesn't properly identify validation rule applicability. It also lacks proper filtering for document_year and budget_type context. The selection, completeness, and aliasing are poor as it doesn't provide meaningful French aliases or contextual information."
119,Classement des régions (3 premiers chiffres SIRET) par augmentation moyenne de la dette (D001) entre 2023 et 2024.,"WITH dette_2023 AS (SELECT SUBSTR(d.siret,1,3) AS region, AVG(CAST(e.value AS REAL)) AS moyenne FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2023' GROUP BY region), dette_2024 AS (SELECT SUBSTR(d.siret,1,3) AS region, AVG(CAST(e.value AS REAL)) AS moyenne FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY region) SELECT d4.region, (d4.moyenne - d3.moyenne) AS augmentation FROM dette_2024 d4 JOIN dette_2023 d3 ON d4.region = d3.region ORDER BY augmentation DESC;","SELECT d.city_name, d.document_year, AVG(CAST(er.value AS REAL)) AS avg_debt_increase FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023','2024') AND er.safir_field_id = 'D001' AND d.document_year != er.document_year GROUP BY d.city_name, d.document_year ORDER BY avg_debt_increase DESC LIMIT 3",0.0,1.5,0,1,0,1,0,"La requête est incorrecte car elle ne calcule pas l'augmentation moyenne de la dette entre 2023 et 2024 par région (3 premiers chiffres SIRET). Elle sélectionne 'city_name' au lieu de la région, utilise une condition WHERE incorrecte ('d.document_year != er.document_year' est toujours faux), et ne calcule pas la différence entre les années. Les alias ne sont pas en français et le résultat manque de contexte.","The generated query has a syntax error (invalid column reference 'er.document_year') and fails to execute, making it irrelevant and logically unsound. It also incorrectly attempts to calculate debt increase by comparing document_year values within the same row instead of computing differences between years.","The gold query correctly computes average debt (D001) per region for 2023 and 2024, calculates the increase between years, and ranks regions by this increase, fully addressing the user's request with proper SQL logic.","The SQL logic is correct: it properly joins extraction_results and documents, filters by safir_field_id='D001' and document_year, extracts region from SIRET, calculates average debt values for 2023 and 2024, computes the difference as augmentation, and orders descending. However, the output lacks French aliases (e.g., 'AS augmentation_moyenne') and context like region names, making it incomplete for human understanding without additional lookups."
120,Combien de documents ont été traités avec succès (état SUCCESS) en 2023 ?,SELECT COUNT(*) AS documents_reussis FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2023';,SELECT COUNT(*) FROM documents WHERE document_year = '2023' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS'),1.5,2.5,1,1,1,1,1,"La logique est correcte car la requête filtre correctement les documents de l'année 2023 avec l'état SUCCESS via la table states. La sélection du COUNT(*) est pertinente pour répondre à la question 'combien de documents'. Cependant, le résultat manque de contexte (noms de colonnes en français) et les alias ne sont pas en français, ce qui réduit la lisibilité pour l'utilisateur final.","The generated query correctly counts documents with SUCCESS state in 2023 using a subquery to filter by state code, producing the same result as the gold query.","The gold query correctly joins documents with states to filter by SUCCESS code and 2023 year, accurately counting the successful documents.","La requête est logiquement correcte car elle joint correctement 'documents' et 'states' pour filtrer par état SUCCESS et année 2023, sélectionne le champ approprié COUNT(*), inclut suffisamment de contexte via l'alias français 'documents_reussis', et respecte le schéma sans erreurs de syntaxe."
121,Quel est le montant moyen des investissements (DF011) par commune en 2024 ?,"SELECT d.city_name, AVG(CAST(er.value AS REAL)) AS investissement_moyen FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.city_name;",SELECT AVG(CAST(value AS REAL)) AS avg_investissement_2024 FROM extraction_results WHERE safir_field_id = 'DF011' AND document_year = '2024',0.0,2.0,0,1,0,1,0,"La logique est incorrecte car la requête filtre sur 'document_year' dans la table extraction_results, mais cette colonne n'existe pas dans cette table. Elle existe uniquement dans la table documents. Pour obtenir le montant moyen par commune, il faut joindre extraction_results avec documents pour filtrer par année et regrouper par commune. La sélection manque le nom de la commune et l'aliasage est en français mais incomplet.","The generated query has a critical logic error: it references 'document_year' column in extraction_results table where this column doesn't exist, causing an execution error. The query also fails to join with documents table to get city_name for grouping by commune.","The gold query correctly joins extraction_results with documents, filters by DF011 field and 2024 year, groups by city_name, and calculates average investment amounts per commune, providing a logically sound and relevant answer to the user's question.","The SQL logic is correct: it properly joins extraction_results with documents, filters by safir_field_id='DF011' and document_year='2024', groups by city_name, and calculates the average value. The selection includes the necessary financial field (value) and context (city_name). However, the alias 'investissement_moyen' is in French but should be 'montant_moyen' or similar to match the user's request for 'montant moyen' more precisely, and the alias for city_name is missing (should be 'AS commune')."
