,user_question,gold_sql,generated_sql,code_quality_score_gen,code_quality_score_gold,relevance_gen,relevance_gold,logic_gen,logic_gold,fit_with_gold,reasoning_quality_gen,reasoning_gen_result,reasoning_gold_result,reasoning_quality_gold
108,Quel est le montant maximal de dette (D001) déclaré par une commune en 2024 ?,SELECT MAX(CAST(e.value AS REAL)) AS dette_max FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2024';,"SELECT MAX(CAST(REPLACE(SUBSTR(value, 4), ',', '') AS REAL)) AS max_dette
FROM extraction_results
WHERE document_year = '2024' AND safir_field_id = 'D001'",0.0,1.5,0,1,0,1,0,"La requête est incorrecte car elle utilise 'document_year' dans la table extraction_results, qui n'existe pas dans le schéma. Elle doit joindre avec documents pour filtrer par année et budget_type. Elle manque aussi le contexte (nom de la commune, année, type de budget) et l'alias n'est pas en français.","The generated query fails with an execution error due to referencing a non-existent column 'document_year' in the extraction_results table, making it logically unsound and unable to produce any relevant result.","The gold query correctly joins extraction_results with documents to filter by document_year and safir_field_id, then calculates the maximum debt value, providing a relevant and logically sound answer to the user's question.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='D001' and document_year='2024', and calculates the maximum value. However, it lacks essential context like commune name, budget type, or document details, making the result incomplete for human interpretation. The alias 'dette_max' is in French, but the query only returns one column without other French aliases for context fields."
109,Liste des communes dont le document dépasse 300 pages en 2024.,SELECT DISTINCT city_name FROM documents WHERE nb_pages > 300 AND document_year = '2024';,"SELECT DISTINCT city_name 
FROM documents 
WHERE document_year = '2024' AND nb_pages > 300",2.0,2.0,1,1,1,1,1,"The SQL query is logically correct as it correctly filters documents from 2024 with more than 300 pages and selects distinct city names, which matches the user's request. The selection is relevant (city_name) and complete (provides the commune names as requested). However, the aliasing score is 0 because no French aliases are used (e.g., 'AS commune' for city_name), which is required for the French context.","The generated query correctly filters documents from 2024 with more than 300 pages and returns distinct city names, matching the gold result exactly. It uses the appropriate columns from the documents table as specified in the schema.","The gold query effectively answers the user question by selecting distinct city names for 2024 documents exceeding 300 pages, with a logical structure that aligns with the SFIL schema and produces the expected output.","The SQL query correctly filters documents with more than 300 pages for the year 2024 and selects distinct city names, which matches the user's request. It uses the correct table (documents) and columns (city_name, nb_pages, document_year) with proper filters. The output provides enough context (city names) for understanding. However, the aliasing is missing; it should include French aliases like 'AS commune' for clarity, but since no aliases are used, it scores 0 for aliasing."
110,Top 10 des communes par montant total de recettes d'investissement (RI01) en 2024.,"SELECT d.city_name, SUM(CAST(e.value AS REAL)) AS total_recettes_invest FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'RI01' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY total_recettes_invest DESC LIMIT 10;","SELECT 
    d.city_name, 
    SUM(CAST(r.value AS REAL)) AS total_investment_revenue
FROM 
    documents d
JOIN 
    extraction_results r ON d.document_id = r.document_id
WHERE 
    d.document_year = '2024' AND r.safir_field_id = 'RI01'
GROUP BY 
    d.city_name
ORDER BY 
    total_investment_revenue DESC
LIMIT 10",2.0,2.0,0,0,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters by document_year=2024 and safir_field_id='RI01', groups by city_name, and calculates the sum of values. It selects relevant financial fields and includes enough context (city_name). However, the alias 'total_investment_revenue' is in English, not French as required (should be something like 'montant_total').","The generated query is logically sound with correct joins and filtering for RI01 in 2024, but returns empty results, failing to answer the user's question about top communes by investment revenue.","The gold query is also logically correct with proper schema alignment but returns no data, making it irrelevant for providing the requested top 10 communes.","The SQL logic is correct: it properly joins extraction_results with documents, filters by safir_field_id='RI01' and document_year='2024', groups by city_name, sums the values, and orders/limits as requested. It selects relevant financial fields (value) and includes enough context (city_name). However, the alias 'total_recettes_invest' is not in French as required; it should be 'montant_total' or similar."
111,Comparaison du taux d'endettement moyen (D001/RF01) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, AVG(CAST(e1.value AS REAL) / CAST(e2.value AS REAL)) AS ratio_moyen FROM extraction_results e1 JOIN extraction_results e2 ON e1.document_id = e2.document_id JOIN documents d ON e1.document_id = d.document_id WHERE e1.safir_field_id = 'D001' AND e2.safir_field_id = 'RF01' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT 
    CASE 
        WHEN T1.budget_type = 'BP' THEN 'Principaux'
        ELSE 'Annexes'
    END AS budget_type,
    AVG(CAST(REPLACE(T2.value, ',', '') AS REAL)) AS avg_debt_rate
FROM 
    documents AS T1
JOIN 
    extraction_results AS T2
ON 
    T1.document_id = T2.document_id
WHERE 
    T2.safir_field_id = 'D001/RF01' AND 
    T1.document_year = '2024'
GROUP BY 
    T1.budget_type",1.5,1.5,0,0,0,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for the correct safir_field_id and document_year, and calculates the average debt rate. Selection quality is good as it extracts the relevant 'value' field. However, completeness is lacking because it doesn't include city_name or other contextual information to identify which communes/entities are included. Aliasing is incorrect because 'budget_type' should be in French (e.g., 'type_budget') and 'avg_debt_rate' should be in French (e.g., 'taux_endettement_moyen').","The generated query incorrectly references 'D001/RF01' as a single safir_field_id, which doesn't exist in the schema, and attempts to calculate an average directly without the required ratio calculation. This leads to logical errors and fails to answer the question about debt ratio comparison.","The gold query correctly structures the logic to calculate the average ratio of D001 to RF01 by budget type for 2024, but returns an empty result, likely due to missing data in the database for those specific fields and year.","The SQL logic is correct: it properly joins extraction_results twice to get D001 and RF01 values for the same document, filters by document_year=2024, groups by budget_type, and calculates the average ratio. Selection quality is good as it uses the correct value field. However, completeness is poor because it lacks city_name and document_year in the output, making results ambiguous. Aliasing is poor because 'ratio_moyen' is not in French; it should be 'taux_endettement_moyen' or similar."
112,Quelles communes ont vu leur dette (D001) augmenter de plus de 20% entre 2023 et 2024 ?,"WITH dette_2023 AS (SELECT d.siret, CAST(e.value AS REAL) AS valeur FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.siret, CAST(e.value AS REAL) AS valeur FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d.city_name FROM dette_2024 d4 JOIN dette_2023 d3 ON d4.siret = d3.siret JOIN documents d ON d4.siret = d.siret WHERE d4.valeur > d3.valeur * 1.20;","SELECT d.city_name
FROM documents d
JOIN extraction_results er ON d.document_id = er.document_id AND er.safir_field_id = 'D001'
WHERE d.document_year = '2023' AND er.value IS NOT NULL
AND d.document_id IN (
    SELECT document_id
    FROM documents
    JOIN extraction_results ON document_id = extraction_results.document_id AND safir_field_id = 'D001'
    WHERE document_year = '2024' AND value IS NOT NULL
)
AND CAST((CAST(SUBSTR(er.value, 2) AS REAL) - CAST(SUBSTR(extraction_results.value, 2) AS REAL)) / CAST(SUBSTR(extraction_results.value, 2) AS REAL) * 100 AS REAL) > 20",0.0,1.0,0,1,0,1,0,"The SQL logic is incorrect because it attempts to compare 2023 and 2024 values within a single query but fails to properly join the 2024 extraction_results. The subquery only filters documents with 2024 data but doesn't bring the 2024 value into the main calculation. The CAST operations assume values start with a non-numeric character (SUBSTR(er.value, 2)), which may not be valid. Selection is incomplete (only city_name without years or values), and aliasing is missing (no French aliases).","The generated query has a syntax error with ambiguous column references and incorrect logic for calculating percentage increase between years. It attempts to compare values within the same query without properly joining separate year data, leading to execution failure.","The gold query correctly implements the logic to find communes with debt increase >20% between 2023 and 2024 using CTEs for year separation and proper joins. It returns an empty result, which is a valid answer if no communes meet the criteria.","The SQL logic is correct for identifying communes with debt increase >20% between 2023-2024 using D001 field, but it fails selection quality by not including debt values in output, lacks completeness by missing document_year and budget_type context, and uses English aliases instead of required French aliases."
113,Répartition des documents par type de masque et budget type en 2024.,"SELECT mask, budget_type, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY mask, budget_type;","SELECT 
    mask, 
    budget_type, 
    COUNT(*) AS document_count
FROM 
    documents
WHERE 
    document_year = '2024'
GROUP BY 
    mask, 
    budget_type",2.5,2.5,1,1,1,1,1,"La requête est logiquement correcte car elle filtre sur 'document_year = 2024' comme demandé, regroupe par 'mask' et 'budget_type' pour obtenir la répartition, et compte les documents. La sélection inclut les champs pertinents (mask, budget_type) et le comptage. Le résultat est complet avec les noms des types et le comptage, sans nécessiter de recherches supplémentaires. Les alias sont en français ('AS document_count'), ce qui convient à l'utilisateur francophone.","The generated query correctly answers the user's question about document distribution by mask type and budget type for 2024, producing identical results to the gold standard with only a minor column name difference.","The gold query is logically sound and directly addresses the user's request, providing the exact document counts grouped by mask and budget type for the specified year.","La requête est logiquement correcte car elle filtre sur 'document_year = 2024' comme demandé, sélectionne les champs pertinents (mask, budget_type) et utilise COUNT(*) pour compter les documents. La qualité de sélection est bonne car elle inclut tous les champs nécessaires pour la répartition. La complétude est satisfaisante avec les noms de colonnes explicites. L'alias 'nombre_documents' est en français, ce qui convient à l'utilisateur francophone."
114,Quel est l'indicateur financier le plus fréquemment extrait avec des erreurs en 2024 ?,"SELECT e.safir_field_id, COUNT(*) AS nombre_erreurs FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE d.document_year = '2024' AND e.message_error IS NOT NULL AND e.message_error != '' GROUP BY e.safir_field_id ORDER BY nombre_erreurs DESC LIMIT 1;","SELECT safir_field_id 
FROM extraction_results 
WHERE document_year = '2024' AND message_error IS NOT NULL 
GROUP BY safir_field_id 
ORDER BY COUNT(*) DESC 
LIMIT 1",0.0,1.5,0,1,0,1,0,"La requête est incorrecte car elle utilise 'document_year' qui n'existe pas dans la table extraction_results. Elle devrait joindre avec la table documents pour filtrer par année. De plus, elle ne sélectionne que safir_field_id sans contexte (nom de la commune, type de budget), et les alias sont absents. La logique de comptage des erreurs est correcte, mais l'implémentation est invalide dans le schéma donné.","The generated query has a critical schema error - it references 'document_year' column in extraction_results table where this column doesn't exist, causing execution failure. The query logic would be correct if it properly joined with documents table.","The gold query correctly joins extraction_results with documents to filter by document_year=2024, counts error messages per safir_field_id, and returns the most frequent one with error count, providing a complete answer to the user's question.","The SQL logic is correct: it filters for 2024 documents with non-empty error messages, groups by safir_field_id, and counts errors to find the most frequent. It selects the relevant financial field identifier and error count. However, it lacks context like field names or document types, making results hard to interpret without external lookup. Aliasing uses English ('nombre_erreurs') instead of French, which is required for the French user context."
115,Comparaison des recettes de fonctionnement (RF01) moyennes entre documents PDF et scans en 2024.,"SELECT d.format, AVG(CAST(e.value AS REAL)) AS recettes_moyennes FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'RF01' AND d.document_year = '2024' AND d.format IN ('pdf', 'scan') GROUP BY d.format;","SELECT 
    format AS document_format,
    AVG(CAST(REPLACE(value, ',', '') AS REAL)) AS average_revenu_fonctionnel
FROM 
    documents d
JOIN 
    extraction_results er ON d.document_id = er.document_id
WHERE 
    safir_field_id = 'RF01' 
    AND document_year = '2024'
GROUP BY 
    format",1.5,1.5,0,0,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for RF01 and 2024, groups by format, and calculates the average. Selection quality is good as it retrieves the relevant financial value. However, completeness is lacking because it doesn't include budget_type or city_name for context, and aliasing is poor as 'average_revenu_fonctionnel' is not in French (should be 'moyenne_recettes_fonctionnement').","The generated query is logically sound and correctly targets RF01 recettes for 2024, but returns empty results, failing to answer the user's question about comparing PDF vs scan averages. The query properly handles numeric conversion and joins but lacks filtering for only PDF/scan formats.","The gold query is logically correct with proper joins, filtering for RF01, 2024, and PDF/scan formats, but returns empty results, indicating no matching data exists to answer the user's question about average recettes comparison.","The SQL logic is correct: it properly joins extraction_results and documents, filters for RF01 field, 2024 year, and PDF/scan formats, and calculates average values. However, it lacks context like city_name or budget_type for human interpretation, and aliases are not in French as required (e.g., 'recettes_moyennes' is French, but 'format' and others are not fully French-aligned)."
116,Quelles communes ont un excédent de fonctionnement (RF01 > DF01) en 2024 mais un déficit en 2023 ?,"WITH solde_2023 AS (SELECT d.siret, MAX(CASE WHEN e.safir_field_id = 'RF01' THEN CAST(e.value AS REAL) END) - MAX(CASE WHEN e.safir_field_id = 'DF01' THEN CAST(e.value AS REAL) END) AS solde FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE d.document_year = '2023' AND e.safir_field_id IN ('RF01', 'DF01') GROUP BY d.siret HAVING solde < 0), solde_2024 AS (SELECT d.siret, MAX(CASE WHEN e.safir_field_id = 'RF01' THEN CAST(e.value AS REAL) END) - MAX(CASE WHEN e.safir_field_id = 'DF01' THEN CAST(e.value AS REAL) END) AS solde FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE d.document_year = '2024' AND e.safir_field_id IN ('RF01', 'DF01') GROUP BY d.siret HAVING solde > 0) SELECT d.city_name FROM solde_2024 s4 JOIN solde_2023 s3 ON s4.siret = s3.siret JOIN documents d ON s4.siret = d.siret;","SELECT d.city_name
FROM documents d
JOIN extraction_results er_rf01 ON d.document_id = er_rf01.document_id AND er_rf01.safir_field_id = 'RF01'
JOIN extraction_results er_df01 ON d.document_id = er_df01.document_id AND er_df01.safir_field_id = 'DF01'
WHERE 
    (er_rf01.value > er_df01.value AND strftime('%Y', d.document_year) = '2024')
    AND
    (er_rf01.value < er_df01.value AND strftime('%Y', d.document_year) = '2023')",0.0,1.5,0,0,0,1,1,"La logique est incorrecte car la requête tente de comparer RF01 et DF01 pour la même commune dans la même ligne de jointure, mais elle ne gère pas correctement les années distinctes (2023 vs 2024) pour chaque commune. Elle filtre simultanément sur 2023 et 2024 dans la même clause WHERE, ce qui est impossible pour un seul document. De plus, elle manque des jointures pour séparer les années et ne sélectionne pas les champs financiers nécessaires (RF01, DF01) ni les années pour le contexte. Les alias sont absents ou non en français.","The generated query has logical errors: it incorrectly uses strftime on document_year (which is TEXT, not DATE) and fails to properly handle multiple documents per year. It also incorrectly assumes RF01 and DF01 values exist in the same row, leading to potential execution errors.","The gold query is logically sound: it correctly calculates surpluses/deficits by year using aggregation and filtering, though it returns no results, which may reflect actual data absence.","The SQL logic correctly identifies communes with RF01 > DF01 in 2024 and RF01 < DF01 in 2023 by calculating differences and filtering with HAVING clauses. It selects the correct financial fields (RF01, DF01 values) and joins appropriately. However, the output lacks context like document_year or budget_type, making it incomplete for understanding. Aliases are not in French (e.g., 'solde' instead of 'solde_annuel'), failing the French naming requirement."
117,Détecter les communes où les dépenses totales (DF01 + DF011) dépassent de 30% les recettes totales (RF01 + RI01) en 2024.,"SELECT d.city_name FROM (SELECT document_id, SUM(CASE WHEN safir_field_id IN ('DF01', 'DF011') THEN CAST(value AS REAL) ELSE 0 END) AS depenses, SUM(CASE WHEN safir_field_id IN ('RF01', 'RI01') THEN CAST(value AS REAL) ELSE 0 END) AS recettes FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY document_id HAVING depenses > recettes * 1.30) res JOIN documents d ON res.document_id = d.document_id;","SELECT d.city_name
FROM documents d
JOIN extraction_results er_df01 ON d.document_id = er_df01.document_id AND er_df01.safir_field_id = 'DF01'
JOIN extraction_results er_df011 ON d.document_id = er_df011.document_id AND er_df011.safir_field_id = 'DF011'
JOIN extraction_results er_rf01 ON d.document_id = er_rf01.document_id AND er_rf01.safir_field_id = 'RF01'
JOIN extraction_results er_ri01 ON d.document_id = er_ri01.document_id AND er_ri01.safir_field_id = 'RI01'
WHERE d.document_year = '2024'
GROUP BY d.city_name
HAVING (CAST(SUM(CAST(er_df01.value AS REAL)) + SUM(CAST(er_df011.value AS REAL)) AS REAL) * 100 / 
       (SUM(CAST(er_rf01.value AS REAL)) + SUM(CAST(er_ri01.value AS REAL)))) > 30",0.0,1.0,0,1,0,1,0,"The SQL logic is incorrect because it fails to filter by 'budget_type' (BP or BA) as required for French public finance analysis, and it incorrectly aggregates values across multiple rows per field without ensuring each field appears only once per document. The selection lacks financial context like actual amounts, completeness is poor without year and budget type, and aliasing is missing entirely (no French column names).","The generated query has logical flaws: it uses incorrect JOIN logic that creates Cartesian products and an incorrect HAVING condition that calculates percentage instead of checking if expenses exceed revenues by 30%. The execution returns empty results, failing to answer the financial question.","The gold query correctly identifies communes where total expenses (DF01+DF011) exceed total revenues (RF01+RI01) by 30% in 2024 using proper aggregation and filtering. It returns specific commune names, successfully answering the financial question.","The SQL logic is correct for identifying communes where total expenses exceed revenues by 30% in 2024, using proper joins and filters. However, it fails to include relevant financial fields (e.g., 'value' is used but not selected), lacks context like document_year and budget_type for clarity, and uses English aliases instead of French ones, reducing its suitability for French users."
118,Taux de documents avec au moins une erreur de validation pour la règle 'D001_coherence' en 2024.,SELECT COUNT(DISTINCT e.document_id) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024') AS taux_erreur FROM extraction_results e JOIN validation_rules vr ON e.safir_field_id IN (SELECT value FROM json_each(vr.safir_field_id_list)) WHERE vr.validation_rule_id = 'D001_coherence' AND e.message_error IS NOT NULL AND e.message_error != '' AND e.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024');,"SELECT 
    CAST(SUM(CASE WHEN EXISTS (
        SELECT 1 
        FROM extraction_results er 
        JOIN validation_rules vr ON er.safir_field_id = ANY(json_extract(vr.safir_field_id_list, '$[*]')) 
        WHERE er.document_id = d.document_id AND vr.validation_rule_id = 'D001_coherence' AND er.message_error IS NOT NULL
    ) THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(d.document_id) AS taux_erreurs_validation
FROM 
    documents d",0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête ne filtre pas sur l'année 2024 (document_year), utilise une fonction JSON non standard (ANY et json_extract avec '$[*]') qui n'est pas compatible SQLite, et tente de joindre extraction_results avec validation_rules via safir_field_id_list qui est un champ JSON textuel, ce qui n'est pas une relation directe. De plus, elle ne sélectionne pas les champs contextuels nécessaires (comme le nom de la ville ou le type de budget) et l'alias n'est pas en français approprié (taux_erreurs_validation est correct, mais manque d'autres alias).","The generated query fails with an execution error due to using the non-existent ANY function in SQLite, making it logically unsound and unable to produce any result. Even if corrected, it lacks filtering for 2024 documents, which would make it irrelevant to the specific year requested.","The gold query correctly calculates the error rate for 2024 documents with validation rule 'D001_coherence' by joining extraction_results with validation_rules and filtering appropriately, producing a valid result of 0% that directly answers the user's question.","La logique est incorrecte car la requête tente de lier extraction_results à validation_rules via safir_field_id, mais validation_rules.safir_field_id_list est un champ JSON qui contient une liste de champs, pas un identifiant unique. De plus, elle filtre sur e.message_error qui concerne les erreurs d'extraction, non les erreurs de validation. La requête ne sélectionne pas les champs pertinents (comme le taux de documents avec erreurs de validation), manque de contexte (noms, années), et les alias ne sont pas en français."
119,Classement des régions (3 premiers chiffres SIRET) par augmentation moyenne de la dette (D001) entre 2023 et 2024.,"WITH dette_2023 AS (SELECT SUBSTR(d.siret,1,3) AS region, AVG(CAST(e.value AS REAL)) AS moyenne FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2023' GROUP BY region), dette_2024 AS (SELECT SUBSTR(d.siret,1,3) AS region, AVG(CAST(e.value AS REAL)) AS moyenne FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY region) SELECT d4.region, (d4.moyenne - d3.moyenne) AS augmentation FROM dette_2024 d4 JOIN dette_2023 d3 ON d4.region = d3.region ORDER BY augmentation DESC;","SELECT 
    SUBSTR(siret, 1, 3) AS region,
    AVG(CAST(REPLACE(value, ',', '') AS REAL)) - AVG(CAST(REPLACE(LAG(value) OVER (PARTITION BY siret ORDER BY created_at), ',', '') AS REAL)) AS avg_increase
FROM 
    documents d
JOIN 
    extraction_results er ON d.document_id = er.document_id
WHERE 
    d.document_year IN ('2023', '2024') AND er.safir_field_id = 'D001'
GROUP BY 
    region
ORDER BY 
    avg_increase DESC",0.0,1.5,0,1,0,1,0,"The SQL logic is incorrect because it attempts to use LAG() within an aggregate function, which is not valid syntax. It also fails to properly calculate the average debt increase between 2023 and 2024 by region. The query should compute the average D001 value per region for each year separately, then calculate the difference between 2024 and 2023 averages. The selection lacks necessary context like region names, and aliases are not in French as required.","The generated query has a syntax error with LAG() window function misuse and incorrect logic for calculating average debt increase between years. It fails to execute, so it cannot answer the financial question.","The gold query correctly calculates average debt (D001) per region for 2023 and 2024, computes the increase, and ranks regions by highest average increase, providing a valid answer to the user's question.","The SQL logic is correct: it properly joins extraction_results and documents, filters by safir_field_id='D001' and document_year, extracts region from SIRET, calculates average debt values per region for 2023 and 2024, and computes the difference. However, it lacks context like region names and uses English aliases ('region', 'moyenne', 'augmentation') instead of French ones, making it incomplete for a French user."
120,Combien de documents ont été traités avec succès (état SUCCESS) en 2023 ?,SELECT COUNT(*) AS documents_reussis FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2023';,"SELECT COUNT(*) 
FROM documents 
WHERE state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') 
AND document_year = '2023'",1.5,2.0,0,1,1,1,0,"The SQL logic correctly filters documents with SUCCESS state and document_year=2023, but it lacks French aliases (e.g., 'AS nombre_documents') and doesn't include contextual fields like city_name or budget_type for human readability.","The generated query is logically sound but returns 0 documents, which doesn't match the gold result of 16, indicating it fails to correctly answer the question about successfully processed documents in 2023.","The gold query correctly joins documents with states to filter by SUCCESS code and 2023 year, returning 16 documents, which accurately answers the user's question about successfully processed documents.","La logique est correcte : la requête joint correctement 'documents' et 'states' pour filtrer par état SUCCESS et année 2023, et compte les documents. La sélection est pertinente (COUNT(*)) et complète (filtres inclus). Cependant, l'alias 'documents_reussis' n'est pas en français approprié ; il devrait être 'nombre_documents_reussis' ou similaire pour correspondre aux exigences d'alias en français."
121,Quel est le montant moyen des investissements (DF011) par commune en 2024 ?,"SELECT d.city_name, AVG(CAST(er.value AS REAL)) AS investissement_moyen FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.city_name;","SELECT d.city_name, AVG(r.value) AS avg_investment
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE r.safir_field_id = 'DF011' AND d.document_year = '2024'
GROUP BY d.city_name",2.0,2.0,1,1,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for DF011 field and 2024 year, groups by city, and calculates average investment. Selection includes relevant fields (city_name and value). Completeness is good with city names and average values. However, aliasing is insufficient as 'avg_investment' should be in French (e.g., 'AS montant_moyen_investissement') to fully meet the requirement for French aliasing.","The generated query correctly calculates average investments (DF011) per commune for 2024 by joining documents and extraction_results, filtering appropriately, and grouping by city_name. The results match the gold reference exactly, confirming it answers the user question accurately.","The gold query is logically sound, using proper joins and filters to compute average investment values per commune for the specified field and year. It produces correct results that align with the schema and user requirements.","The SQL logic is correct: it properly joins extraction_results and documents, filters for safir_field_id='DF011' and document_year='2024', groups by city_name, and calculates the average value. The selection includes the relevant financial field (value) and context (city_name). However, the alias 'investissement_moyen' is in French but should be 'montant_moyen' or similar to match the user's request for 'montant moyen' more precisely, and the output lacks budget_type context which could be relevant for French public finance analysis."
122,Liste des communes ayant publié un budget annexe (BA) en 2024.,SELECT DISTINCT city_name FROM documents WHERE budget_type = 'BA' AND document_year = '2024';,"SELECT DISTINCT city_name 
FROM documents 
WHERE document_year = '2024' AND budget_type = 'BA'",2.0,2.0,1,1,1,1,1,"La logique est correcte car la requête filtre correctement sur 'document_year' = '2024' et 'budget_type' = 'BA' dans la table 'documents', qui contient les informations sur les communes ('city_name'). La sélection est pertinente car elle retourne uniquement les noms des communes. La complétude est bonne car 'city_name' fournit suffisamment de contexte pour identifier les communes. Cependant, l'aliasage est manquant (pas d'alias en français comme 'AS commune'), ce qui réduit la clarté pour l'utilisateur francophone.","The generated query correctly filters documents for BA budget type in 2024 and returns distinct city names, matching the gold result exactly. It uses the appropriate columns from the documents table as specified in the schema.","The gold query is logically sound, directly filtering the documents table by budget_type and document_year to answer the user's question about communes with BA budgets in 2024, producing a valid result set.","The SQL query is logically correct as it correctly filters documents with budget_type='BA' and document_year='2024' to list communes. It selects the relevant field 'city_name' and provides complete context by returning commune names directly. However, it fails the aliasing requirement because it does not use French aliases (e.g., 'AS nom_commune')."
123,Quelles communes ont vu leurs recettes de fonctionnement (RF01) augmenter de plus de 10% entre 2023 et 2024 ?,"WITH recettes_2023 AS (SELECT d.city_name, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2023'), recettes_2024 AS (SELECT d.city_name, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024') SELECT r2024.city_name FROM recettes_2024 r2024 JOIN recettes_2023 r2023 ON r2024.city_name = r2023.city_name WHERE (r2024.valeur - r2023.valeur) / r2023.valeur > 0.1;","SELECT d.city_name
FROM documents d
JOIN extraction_results er ON d.document_id = er.document_id AND er.safir_field_id = 'RF01'
WHERE d.document_year = '2023' AND er.value IS NOT NULL
AND d.document_id IN (
    SELECT document_id
    FROM documents d2
    JOIN extraction_results er2 ON d2.document_id = er2.document_id AND er2.safir_field_id = 'RF01'
    WHERE d2.document_year = '2024' AND er2.value IS NOT NULL
    HAVING CAST((CAST(er2.value AS REAL) - CAST(er.value AS REAL)) / CAST(er.value AS REAL) * 100 AS REAL) > 10
)",0.0,1.5,0,1,0,1,0,"The SQL logic is incorrect because it attempts to compare values from different years within a single subquery without proper correlation, leading to ambiguous references. The query selects only city_name without including financial values or years, making the output incomplete and lacking context. No French aliases are used, and the selection fails to properly calculate the 10% increase between 2023 and 2024 for RF01 values.","The generated query has a syntax error with ambiguous column references and incorrect HAVING clause usage, causing an execution failure. It attempts to compare 2023 and 2024 values within a subquery but fails to properly join them.","The gold query correctly structures the comparison between 2023 and 2024 RF01 values using CTEs and calculates the percentage increase properly. It returns an empty result, which is a valid answer if no communes meet the 10% increase criteria.","The SQL logic correctly identifies communes with RF01 increase >10% between 2023-2024 by joining extraction_results with documents and filtering on safir_field_id='RF01' and document_year. However, it lacks context like budget_type and document_year in output, and uses English aliases instead of French."
124,Répartition du nombre de documents par type de masque en 2024.,"SELECT mask, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY mask;","SELECT mask, COUNT(*) AS num_documents
FROM documents
WHERE document_year = '2024'
GROUP BY mask",2.5,2.5,1,1,1,1,1,"La requête est logiquement correcte car elle filtre les documents de l'année 2024, regroupe par masque et compte le nombre de documents. Elle sélectionne les champs pertinents (mask et COUNT(*)), fournit un contexte suffisant (mask et année via le filtre) et utilise des alias en français (num_documents).","The generated query correctly counts documents per mask type for 2024 using the documents table, matching the gold query's logic and producing identical results with only a column name difference.","The gold query accurately addresses the user's question by filtering documents from 2024 and grouping by mask type, providing a clear count distribution that answers the financial document distribution query.","The SQL query correctly addresses the user request by selecting the mask column and counting documents grouped by mask for the year 2024. It uses the appropriate table (documents) and filter (document_year = '2024'), with French aliasing (nombre_documents) and includes sufficient context (mask types) for human interpretation."
